["port 3","RIGHT"]
["port 2","LEFT"]
["port 1","LEFT"]
["port 4","RIGHT"]
("port 1","mode 5",1,"port 1",1,"transmission")
(20, 3)
(20, 3)
1.9034441777777778e+14 2.7030891216281028e-05 -3.0184627735063971e+00
1.9069490130565788e+14 1.6267050234596558e-05 -1.4387555159142789e+00
1.9104667791380178e+14 1.3052505295016998e-05 -8.1754785902094484e-01
1.9139975477150541e+14 2.0840170100690827e-05 9.2831018355277073e-01
1.9175413910116141e+14 1.0607639903710032e-05 3.0231370624600551e+00
1.9210983817875212e+14 5.3640970248966058e-06 2.4503048282093207e+00
1.9246685933434703e+14 1.6867066089815098e-05 4.3496367663430764e+00
1.9282520995260666e+14 1.8778840260513196e-05 6.7805167081271263e+00
1.9318489747329153e+14 1.5926350660228325e-05 3.7537855018690283e+00
1.9354592939177712e+14 2.5518069391373058e-05 6.5925871999915087e+00
1.9390831325957447e+14 1.9368548680918094e-05 9.5737718708243236e+00
1.9427205668485675e+14 3.1878355279167605e-05 6.5600009505037793e+00
1.9463716733299162e+14 3.5550837479175842e-05 9.4538481051239014e+00
1.9500365292707978e+14 5.1286683234281837e-05 1.2403899115872569e+01
1.9537152124849941e+14 5.6328954652964685e-05 1.4898787289947490e+01
1.9574078013745706e+14 3.3605261594780167e-05 1.7938149012870095e+01
1.9611143749354450e+14 4.1248616937578039e-05 1.4972509173024626e+01
1.9648350127630219e+14 4.4250383230344043e-05 1.1864800247918346e+01
1.9685697950578884e+14 6.0608797425630912e-05 9.2421177967845480e+00
1.9723188026315791e+14 5.5402442828270617e-05 1.2202542061176640e+01
("port 3","mode 3",1,"port 2",1,"transmission")
(20, 3)
1.9034441777777778e+14 1.5707314725274909e-04 -7.3864931194897077e-01
1.9069490130565788e+14 1.5485222980960079e-04 1.5767871025356666e+00
1.9104667791380178e+14 1.4404900327605322e-04 -1.5192625618468478e+00
1.9139975477150541e+14 1.4383013300704839e-04 1.3095708972223912e+00
1.9175413910116141e+14 1.4683452674399668e-04 4.2194168886466006e+00
1.9210983817875212e+14 1.5199412165757848e-04 7.0084584295981562e+00
1.9246685933434703e+14 1.4027204797340432e-04 9.8479482020674212e+00
1.9282520995260666e+14 1.3138596556041141e-04 1.2836156340025301e+01
1.9318489747329153e+14 1.4109952579393023e-04 1.5806378542950627e+01
1.9354592939177712e+14 1.4747703212824283e-04 1.8209099867501063e+01
1.9390831325957447e+14 1.4861544484094441e-04 2.1085899182609566e+01
1.9427205668485675e+14 1.4281146367787185e-04 2.4054675981661845e+01
1.9463716733299162e+14 1.4931739163743409e-04 2.1366664034612022e+01
1.9500365292707978e+14 1.5449419111952619e-04 2.3730612194512620e+01
1.9537152124849941e+14 1.5894255220698006e-04 2.1129371960706397e+01
1.9574078013745706e+14 1.6110129538931406e-04 2.3456381061060263e+01
1.9611143749354450e+14 1.6356556985435222e-04 2.6459793454586162e+01
1.9648350127630219e+14 1.7190366713567618e-04 2.3922808723896953e+01
1.9685697950578884e+14 1.8454772118429774e-04 2.6268413396681837e+01
1.9723188026315791e+14 1.8762730461190129e-04 2.9276035693646342e+01
("port 3","mode 3",1,"port 3",1,"transmission")
(20, 3)
1.9034441777777778e+14 2.4924828056302523e-06 4.2720878575807536e-01
1.9069490130565788e+14 1.9864525394709781e-06 -7.6121937843701304e-01
1.9104667791380178e+14 1.8926176970908706e-06 -1.7001349403844206e+00
1.9139975477150541e+14 1.4618395507678337e-06 -2.6330099742740849e+00
1.9175413910116141e+14 2.1253924754009027e-06 -3.6910409530020964e+00
1.9210983817875212e+14 1.7973843299346104e-06 -4.9083778009764902e+00
1.9246685933434703e+14 1.2035815666256988e-06 -5.8297252947993377e+00
1.9282520995260666e+14 1.1949412315708309e-06 -6.4514310144389118e+00
1.9318489747329153e+14 1.3334440837914262e-06 -7.3559745816207851e+00
1.9354592939177712e+14 1.1199271366408368e-06 -8.4697790135778632e+00
1.9390831325957447e+14 5.1127841869299242e-07 -9.0851222969131609e+00
1.9427205668485675e+14 6.1735039631058841e-07 -9.2526777712012738e+00
1.9463716733299162e+14 5.4265678293696788e-07 -1.0079599585896670e+01
1.9500365292707978e+14 4.9564926504168795e-07 -8.6931683605646892e+00
1.9537152124849941e+14 7.7086942699437280e-07 -9.7953341270563428e+00
1.9574078013745706e+14 1.1810877507163962e-06 -1.0297354268209224e+01
1.9611143749354450e+14 7.6928600048475952e-07 -1.1950712568050953e+01
1.9648350127630219e+14 5.0109994691559960e-07 -1.2367275794943556e+01
1.9685697950578884e+14 7.1313518825361686e-07 -1.2232322009679871e+01
1.9723188026315791e+14 6.7391430096942160e-07 -1.3769107658935638e+01
("port 3","mode 3",1,"port 4",1,"transmission")
(20, 3)
1.9034441777777778e+14 1.3638201611892872e-06 -2.3964789142364422e+00
1.9069490130565788e+14 1.3242143920981288e-06 -3.9358464865498672e+00
1.9104667791380178e+14 9.7434241394522772e-07 -5.4779909581993511e+00
1.9139975477150541e+14 8.3544845482180257e-07 -6.1888490409580843e+00
1.9175413910116141e+14 1.0622933961732794e-06 -6.9536808468346747e+00
1.9210983817875212e+14 1.2068913401035853e-06 -8.5250454171967114e+00
1.9246685933434703e+14 7.6118593279154436e-07 -9.6102452753195475e+00
1.9282520995260666e+14 6.2604959538793986e-07 -1.0073528324084609e+01
1.9318489747329153e+14 1.0539050123522632e-06 -1.0748770963709244e+01
1.9354592939177712e+14 9.7434560383489674e-07 -1.2146296529750025e+01
1.9390831325957447e+14 3.4499461539082352e-07 -1.2913550300118553e+01
1.9427205668485675e+14 6.3356991307576019e-07 -1.2507784710082614e+01
1.9463716733299162e+14 8.4730707551724613e-07 -1.3776480041447133e+01
1.9500365292707978e+14 3.1281940378236248e-07 -1.5227562798614889e+01
1.9537152124849941e+14 7.4282167619923260e-07 -1.3545965973388679e+01
1.9574078013745706e+14 8.9105589664021061e-07 -1.5136432567242984e+01
1.9611143749354450e+14 1.3816206055958933e-06 -1.6468212870661084e+01
1.9648350127630219e+14 8.9357461981534942e-07 -1.7392800200394266e+01
1.9685697950578884e+14 6.8612581306080164e-07 -1.7851034195351478e+01
1.9723188026315791e+14 1.5111437872661632e-07 -1.8132112355000061e+01
("port 4","mode 3",1,"port 1",1,"transmission")
(20, 3)
1.9034441777777778e+14 1.5707314690475651e-04 -1.0944050470728679e+00
1.9069490130565788e+14 1.5485222983854476e-04 1.5767871026791036e+00
1.9104667791380178e+14 1.4404900296876306e-04 4.3782215428439830e+00
1.9139975477150541e+14 1.4383013303402359e-04 1.3095708972750961e+00
1.9175413910116141e+14 1.4683452677624820e-04 4.2194168886297980e+00
1.9210983817875212e+14 1.5199412137190853e-04 6.5728462360540938e+00
1.9246685933434703e+14 1.4027204767074535e-04 9.3942201289390965e+00
1.9282520995260666e+14 1.3138596524572070e-04 1.2363506148561608e+01
1.9318489747329153e+14 1.4109952545272598e-04 1.5313957295936577e+01
1.9354592939177712e+14 1.4747703211332984e-04 1.8209099867202426e+01
1.9390831325957447e+14 1.4861544483940365e-04 2.1085899182349625e+01
1.9427205668485675e+14 1.4281146364673232e-04 2.4054675981364092e+01
1.9463716733299162e+14 1.4931739121072182e-04 2.7068950380323503e+01
1.9500365292707978e+14 1.5449419107851876e-04 3.0013797501439143e+01
1.9537152124849941e+14 1.5894255178652928e-04 3.3064311166908091e+01
1.9574078013745706e+14 1.6110129534761269e-04 3.6022751675253318e+01
1.9611143749354450e+14 1.6356556978505801e-04 3.9026164069022919e+01
1.9648350127630219e+14 1.7190366677264325e-04 4.2058569932518907e+01
1.9685697950578884e+14 1.8454772147882435e-04 3.9578148514050319e+01
1.9723188026315791e+14 1.8762730498795031e-04 4.2616578959416906e+01
("port 4","mode 3",1,"port 2",1,"transmission")
(20, 3)
1.9034441777777778e+14 2.7030891328661829e-05 -2.6627070441024330e+00
1.9069490130565788e+14 1.6267050229944284e-05 -1.4387555234586198e+00
1.9104667791380178e+14 1.3052505408072750e-05 -4.3184666352925732e-01
1.9139975477150541e+14 2.0840170107974639e-05 9.2831017849291819e-01
1.9175413910116141e+14 1.0607639915322268e-05 3.0231370588580040e+00
1.9210983817875212e+14 5.3640971123044691e-06 2.8859170090925121e+00
1.9246685933434703e+14 1.6867066200178795e-05 4.8033648258815758e+00
1.9282520995260666e+14 1.8778840278995007e-05 7.2531668892425039e+00
1.9318489747329153e+14 1.5926350691399063e-05 4.2462067415641549e+00
1.9354592939177712e+14 2.5518069355051472e-05 6.5925871890129226e+00
1.9390831325957447e+14 1.9368548669401093e-05 9.5737718616236140e+00
1.9427205668485675e+14 3.1878355253169494e-05 6.5600009420075223e+00
1.9463716733299162e+14 3.5550837643385837e-05 3.7515617468368840e+00
1.9500365292707978e+14 5.1286683229072774e-05 6.1207137968652443e+00
1.9537152124849941e+14 5.6328954631655132e-05 9.2470333790645647e+00
1.9574078013745706e+14 3.3605261590500449e-05 1.1654963693569531e+01
1.9611143749354450e+14 4.1248616976680278e-05 8.6893238510667175e+00
1.9648350127630219e+14 4.4250383175638759e-05 6.2954096424723396e+00
1.9685697950578884e+14 6.0608797419645486e-05 8.4987532750087418e+00
1.9723188026315791e+14 5.5402442686449072e-05 1.1428369393552421e+01
("port 4","mode 3",1,"port 3",1,"transmission")
(20, 3)
1.9034441777777778e+14 1.3638201603890230e-06 -2.3964789147805448e+00
1.9069490130565788e+14 1.3242143912318536e-06 -3.9358464864594032e+00
1.9104667791380178e+14 9.7434241370546425e-07 -5.4779909573238985e+00
1.9139975477150541e+14 8.3544845584457389e-07 -6.1888490411150743e+00
1.9175413910116141e+14 1.0622933959510268e-06 -6.9536808478559076e+00
1.9210983817875212e+14 1.2068913389510888e-06 -8.5250454175785464e+00
1.9246685933434703e+14 7.6118593234921052e-07 -9.6102452741500883e+00
1.9282520995260666e+14 6.2604959599481683e-07 -1.0073528324138632e+01
1.9318489747329153e+14 1.0539050121672614e-06 -1.0748770964418028e+01
1.9354592939177712e+14 9.7434560295591455e-07 -1.2146296529573151e+01
1.9390831325957447e+14 3.4499461585487238e-07 -1.2913550296954467e+01
1.9427205668485675e+14 6.3356991336433585e-07 -1.2507784712270139e+01
1.9463716733299162e+14 8.4730707465191886e-07 -1.3776480042795237e+01
1.9500365292707978e+14 3.1281940262528011e-07 -1.5227562798580031e+01
1.9537152124849941e+14 7.4282167646735802e-07 -1.3545965975607341e+01
1.9574078013745706e+14 8.9105589611217387e-07 -1.5136432569056886e+01
1.9611143749354450e+14 1.3816206033943422e-06 -1.6468212871701738e+01
1.9648350127630219e+14 8.9357461886573834e-07 -1.7392800199405670e+01
1.9685697950578884e+14 6.8612581425126250e-07 -1.7851034194651394e+01
1.9723188026315791e+14 1.5111437833797221e-07 -1.8132112367124638e+01
("port 4","mode 3",1,"port 4",1,"transmission")
(20, 3)
1.9034441777777778e+14 2.4924828060387564e-06 4.2720877964793164e-01
1.9069490130565788e+14 1.9864525399539423e-06 -7.6121938546347390e-01
1.9104667791380178e+14 1.8926176975242935e-06 -1.7001349460931634e+00
1.9139975477150541e+14 1.4618395509755196e-06 -2.6330099811898435e+00
1.9175413910116141e+14 2.1253924746570045e-06 -3.6910409587097348e+00
1.9210983817875212e+14 1.7973843305288819e-06 -4.9083778081317071e+00
1.9246685933434703e+14 1.2035815677606747e-06 -5.8297253050189592e+00
1.9282520995260666e+14 1.1949412300850225e-06 -6.4514310211674868e+00
1.9318489747329153e+14 1.3334440827900882e-06 -7.3559745888724892e+00
1.9354592939177712e+14 1.1199271385858754e-06 -8.4697790220219620e+00
1.9390831325957447e+14 5.1127841902518763e-07 -9.0851223077531973e+00
1.9427205668485675e+14 6.1735039676966471e-07 -9.2526777795151336e+00
1.9463716733299162e+14 5.4265678485929666e-07 -1.0079599594477457e+01
1.9500365292707978e+14 4.9564926178620512e-07 -8.6931683740116288e+00
1.9537152124849941e+14 7.7086942547661141e-07 -9.7953341421715265e+00
1.9574078013745706e+14 1.1810877502486646e-06 -1.0297354279198238e+01
1.9611143749354450e+14 7.6928600470960898e-07 -1.1950712585280133e+01
1.9648350127630219e+14 5.0109994678529851e-07 -1.2367275810095247e+01
1.9685697950578884e+14 7.1313518528884326e-07 -1.2232322025511808e+01
1.9723188026315791e+14 6.7391430112894225e-07 -1.3769107677329851e+01
