

wavelength(nm), Y
1564.17, -3.26436
1564.11, -3.26325
1564.05, -3.26214
1563.99, -3.26104
1563.92, -3.25993
1563.86, -3.25883
1563.8, -3.25772
1563.74, -3.25662
1563.68, -3.25551
1563.62, -3.25441
1563.56, -3.2533
1563.5, -3.25237
1563.44, -3.25174
1563.37, -3.25111
1563.31, -3.25048
1563.25, -3.24985
1563.19, -3.24922
1563.13, -3.24859
1563.07, -3.24796
1563.01, -3.24733
1562.95, -3.2467
1562.89, -3.24607
1562.83, -3.24544
1562.76, -3.24481
1562.7, -3.24418
1562.64, -3.24355
1562.58, -3.24292
1562.52, -3.24229
1562.46, -3.24166
1562.4, -3.24103
1562.34, -3.2404
1562.28, -3.23977
1562.22, -3.23915
1562.15, -3.23852
1562.09, -3.23789
1562.03, -3.23726
1561.97, -3.23663
1561.91, -3.236
1561.85, -3.23537
1561.79, -3.23474
1561.73, -3.23411
1561.67, -3.23349
1561.61, -3.23286
1561.55, -3.23223
1561.48, -3.2316
1561.42, -3.23097
1561.36, -3.23034
1561.3, -3.22972
1561.24, -3.22909
1561.18, -3.22846
1561.12, -3.22783
1561.06, -3.2272
1561, -3.22657
1560.94, -3.22595
1560.88, -3.22532
1560.81, -3.22469
1560.75, -3.22406
1560.69, -3.22343
1560.63, -3.22281
1560.57, -3.22218
1560.51, -3.22155
1560.45, -3.22092
1560.39, -3.2203
1560.33, -3.21967
1560.27, -3.21904
1560.21, -3.21841
1560.15, -3.21779
1560.09, -3.21716
1560.02, -3.21653
1559.96, -3.2159
1559.9, -3.21528
1559.84, -3.21465
1559.78, -3.21402
1559.72, -3.21339
1559.66, -3.21277
1559.6, -3.21214
1559.54, -3.21151
1559.48, -3.21089
1559.42, -3.21026
1559.36, -3.20963
1559.3, -3.209
1559.23, -3.20838
1559.17, -3.20775
1559.11, -3.20712
1559.05, -3.2065
1558.99, -3.20587
1558.93, -3.20524
1558.87, -3.20462
1558.81, -3.20399
1558.75, -3.20336
1558.69, -3.20274
1558.63, -3.20211
1558.57, -3.20149
1558.51, -3.20086
1558.45, -3.20023
1558.39, -3.20023
1558.32, -3.20028
1558.26, -3.20032
1558.2, -3.20037
1558.14, -3.20041
1558.08, -3.20046
1558.02, -3.2005
1557.96, -3.20055
1557.9, -3.20059
1557.84, -3.20063
1557.78, -3.20068
1557.72, -3.20072
1557.66, -3.20077
1557.6, -3.20081
1557.54, -3.20086
1557.48, -3.2009
1557.42, -3.20095
1557.35, -3.20099
1557.29, -3.20104
1557.23, -3.20108
1557.17, -3.20113
1557.11, -3.20117
1557.05, -3.20122
1556.99, -3.20126
1556.93, -3.20131
1556.87, -3.20135
1556.81, -3.2014
1556.75, -3.20144
1556.69, -3.20149
1556.63, -3.20153
1556.57, -3.20158
1556.51, -3.20162
1556.45, -3.20167
1556.39, -3.20171
1556.33, -3.20175
1556.27, -3.2018
1556.2, -3.20184
1556.14, -3.20189
1556.08, -3.20193
1556.02, -3.20198
1555.96, -3.20202
1555.9, -3.20207
1555.84, -3.20211
1555.78, -3.20216
1555.72, -3.2022
1555.66, -3.20225
1555.6, -3.20229
1555.54, -3.20234
1555.48, -3.20238
1555.42, -3.20243
1555.36, -3.20247
1555.3, -3.20252
1555.24, -3.20256
1555.18, -3.20261
1555.12, -3.20265
1555.06, -3.2027
1555, -3.20274
1554.94, -3.20279
1554.88, -3.20283
1554.81, -3.20287
1554.75, -3.20292
1554.69, -3.20296
1554.63, -3.20301
1554.57, -3.20305
1554.51, -3.2031
1554.45, -3.20314
1554.39, -3.20319
1554.33, -3.20323
1554.27, -3.20328
1554.21, -3.20332
1554.15, -3.20337
1554.09, -3.20341
1554.03, -3.20346
1553.97, -3.2035
1553.91, -3.20355
1553.85, -3.20359
1553.79, -3.20364
1553.73, -3.20368
1553.67, -3.20373
1553.61, -3.20377
1553.55, -3.20382
1553.49, -3.20386
1553.43, -3.20391
1553.37, -3.20392
1553.31, -3.20391
1553.25, -3.2039
1553.19, -3.20388
1553.13, -3.20387
1553.07, -3.20386
1553.01, -3.20385
1552.95, -3.20383
1552.89, -3.20382
1552.83, -3.20381
1552.76, -3.2038
1552.7, -3.20378
1552.64, -3.20377
1552.58, -3.20376
1552.52, -3.20375
1552.46, -3.20373
1552.4, -3.20372
1552.34, -3.20371
1552.28, -3.2037
1552.22, -3.20368
1552.16, -3.20367
1552.1, -3.20366
1552.04, -3.20365
1551.98, -3.20363
1551.92, -3.20362
1551.86, -3.20361
1551.8, -3.2036
1551.74, -3.20358
1551.68, -3.20357
1551.62, -3.20356
1551.56, -3.20355
1551.5, -3.20353
1551.44, -3.20352
1551.38, -3.20351
1551.32, -3.2035
1551.26, -3.20348
1551.2, -3.20347
1551.14, -3.20346
1551.08, -3.20345
1551.02, -3.20343
1550.96, -3.20342
1550.9, -3.20341
1550.84, -3.2034
1550.78, -3.20338
1550.72, -3.20337
1550.66, -3.20336
1550.6, -3.20335
1550.54, -3.20333
1550.48, -3.20332
1550.42, -3.20331
1550.36, -3.2033
1550.3, -3.20328
1550.24, -3.20327
1550.18, -3.20326
1550.12, -3.20325
1550.06, -3.20323
1550, -3.20322
1549.94, -3.20321
1549.88, -3.2032
1549.82, -3.20318
1549.76, -3.20317
1549.7, -3.20316
1549.64, -3.20315
1549.58, -3.20313
1549.52, -3.20312
1549.46, -3.20311
1549.4, -3.2031
1549.34, -3.20308
1549.28, -3.20307
1549.22, -3.20306
1549.16, -3.20305
1549.1, -3.20303
1549.04, -3.20302
1548.98, -3.20301
1548.92, -3.203
1548.86, -3.20298
1548.8, -3.20297
1548.74, -3.20296
1548.68, -3.20295
1548.62, -3.20293
1548.56, -3.20292
1548.5, -3.20195
1548.44, -3.20053
1548.38, -3.19906
1548.32, -3.1972
1548.26, -3.19534
1548.2, -3.19427
1548.14, -3.19398
1548.08, -3.1937
1548.02, -3.19341
1547.96, -3.19313
1547.9, -3.19284
1547.84, -3.19255
1547.78, -3.19227
1547.72, -3.19198
1547.66, -3.1917
1547.6, -3.19141
1547.54, -3.19113
1547.48, -3.19084
1547.42, -3.19056
1547.36, -3.19027
1547.3, -3.18999
1547.24, -3.1897
1547.19, -3.18941
1547.13, -3.18913
1547.07, -3.18884
1547.01, -3.18856
1546.95, -3.18827
1546.89, -3.18799
1546.83, -3.1877
1546.77, -3.18742
1546.71, -3.18713
1546.65, -3.18685
1546.59, -3.18656
1546.53, -3.18628
1546.47, -3.18599
1546.41, -3.1857
1546.35, -3.18542
1546.29, -3.18513
1546.23, -3.18485
1546.17, -3.18456
1546.11, -3.18428
1546.05, -3.18399
1545.99, -3.18371
1545.93, -3.18342
1545.87, -3.18314
1545.81, -3.18285
1545.75, -3.18257
1545.69, -3.18228
1545.63, -3.182
1545.57, -3.18171
1545.51, -3.18143
1545.45, -3.18114
1545.39, -3.18086
1545.33, -3.18057
1545.27, -3.18029
1545.21, -3.18
1545.16, -3.17972
1545.1, -3.17943
1545.04, -3.17915
1544.98, -3.17886
1544.92, -3.17858
1544.86, -3.17829
1544.8, -3.17801
1544.74, -3.17772
1544.68, -3.17744
1544.62, -3.17715
1544.56, -3.17687
1544.5, -3.17658
1544.44, -3.1763
1544.38, -3.17601
1544.32, -3.17573
1544.26, -3.17544
1544.2, -3.17516
1544.14, -3.17487
1544.08, -3.17459
1544.02, -3.1743
1543.96, -3.17402
1543.9, -3.17373
1543.84, -3.17345
1543.79, -3.17316
1543.73, -3.17288
1543.67, -3.17259
1543.61, -3.17231
1543.55, -3.17202
1543.49, -3.17174
1543.43, -3.17145
1543.37, -3.17153
1543.31, -3.1718
1543.25, -3.17206
1543.19, -3.17233
1543.13, -3.17259
1543.07, -3.17286
1543.01, -3.17312
1542.95, -3.17339
1542.89, -3.17365
1542.83, -3.17392
1542.77, -3.17418
1542.71, -3.17444
1542.65, -3.17471
1542.6, -3.17497
1542.54, -3.17524
1542.48, -3.1755
1542.42, -3.17577
1542.36, -3.17603
1542.3, -3.1763
1542.24, -3.17656
1542.18, -3.17682
1542.12, -3.17709
1542.06, -3.17735
1542, -3.17762
1541.94, -3.17788
1541.88, -3.17815
1541.82, -3.17841
1541.76, -3.17868
1541.7, -3.17894
1541.65, -3.17921
1541.59, -3.17947
1541.53, -3.17974
1541.47, -3.18
1541.41, -3.18027
1541.35, -3.18053
1541.29, -3.18079
1541.23, -3.18106
1541.17, -3.18132
1541.11, -3.18159
1541.05, -3.18185
1540.99, -3.18212
1540.93, -3.18238
1540.87, -3.18265
1540.81, -3.18291
1540.76, -3.18318
1540.7, -3.18344
1540.64, -3.18371
1540.58, -3.18397
1540.52, -3.18424
1540.46, -3.1845
1540.4, -3.18477
1540.34, -3.18503
1540.28, -3.1853
1540.22, -3.18556
1540.16, -3.18583
1540.1, -3.18609
1540.04, -3.18636
1539.99, -3.18662
1539.93, -3.18688
1539.87, -3.18715
1539.81, -3.18741
1539.75, -3.18768
1539.69, -3.18794
1539.63, -3.18821
1539.57, -3.18847
1539.51, -3.18874
1539.45, -3.189
1539.39, -3.18927
1539.33, -3.18953
1539.27, -3.1898
1539.22, -3.19006
1539.16, -3.19033
1539.1, -3.19059
1539.04, -3.19086
1538.98, -3.19112
1538.92, -3.19139
1538.86, -3.19165
1538.8, -3.19192
1538.74, -3.19218
1538.68, -3.19245
1538.62, -3.19271
1538.56, -3.19298
1538.51, -3.19324
1538.45, -3.19373
1538.39, -3.19488
1538.33, -3.19603
1538.27, -3.19718
1538.21, -3.19834
1538.15, -3.19949
1538.09, -3.20064
1538.03, -3.20179
1537.97, -3.20294
1537.91, -3.2041
1537.86, -3.20525
1537.8, -3.2064
1537.74, -3.20755
1537.68, -3.20871
1537.62, -3.20986
1537.56, -3.21101
1537.5, -3.21217
1537.44, -3.21332
1537.38, -3.21447
1537.32, -3.21563
1537.27, -3.21678
1537.21, -3.21794
1537.15, -3.21909
1537.09, -3.22025
1537.03, -3.2214
1536.97, -3.22256
1536.91, -3.22371
1536.85, -3.22487
1536.79, -3.22602
1536.73, -3.22718
1536.68, -3.22833
1536.62, -3.22949
1536.56, -3.23064
1536.5, -3.2318
1536.44, -3.23296
1536.38, -3.23411
1536.32, -3.23527
1536.26, -3.23642
1536.2, -3.23758
1536.14, -3.23874
1536.09, -3.2399
1536.03, -3.24105
1535.97, -3.24221
1535.91, -3.24337
1535.85, -3.24453
1535.79, -3.24568
1535.73, -3.24684
1535.67, -3.248
1535.61, -3.24916
1535.56, -3.25032
1535.5, -3.25148
1535.44, -3.25263
1535.38, -3.25379
1535.32, -3.25495
1535.26, -3.25611
1535.2, -3.25727
1535.14, -3.25843
1535.08, -3.25959
1535.03, -3.26075
1534.97, -3.26191
1534.91, -3.26307
1534.85, -3.26423
1534.79, -3.26539
1534.73, -3.26655
1534.67, -3.26771
1534.61, -3.26887
1534.56, -3.27003
1534.5, -3.2712
1534.44, -3.27236
1534.38, -3.27352
1534.32, -3.27468
1534.26, -3.27584
1534.2, -3.27701
1534.14, -3.27817
1534.09, -3.27933
1534.03, -3.28049
1533.97, -3.28165
1533.91, -3.28282
1533.85, -3.28398
1533.79, -3.28514
1533.73, -3.28631
1533.67, -3.28747
1533.62, -3.28863
1533.56, -3.2898
1533.5, -3.29089
1533.44, -3.29197
1533.38, -3.29305
1533.32, -3.29413
1533.26, -3.29521
1533.2, -3.29629
1533.15, -3.29737
1533.09, -3.29845
1533.03, -3.29952
1532.97, -3.3006
1532.91, -3.30168
1532.85, -3.30276
1532.79, -3.30384
1532.73, -3.30492
1532.68, -3.30601
1532.62, -3.30709
1532.56, -3.30817
1532.5, -3.30925
1532.44, -3.31033
1532.38, -3.31141
1532.32, -3.31249
1532.27, -3.31357
1532.21, -3.31465
1532.15, -3.31574
1532.09, -3.31682
1532.03, -3.3179
1531.97, -3.31898
1531.91, -3.32006
1531.85, -3.32115
1531.8, -3.32223
1531.74, -3.32331
1531.68, -3.32439
1531.62, -3.32548
1531.56, -3.32656
1531.5, -3.32764
1531.44, -3.32873
1531.39, -3.32981
1531.33, -3.33089
1531.27, -3.33198
1531.21, -3.33306
1531.15, -3.33414
1531.09, -3.33523
1531.03, -3.33631
1530.98, -3.3374
1530.92, -3.33848
1530.86, -3.33957
1530.8, -3.34065
1530.74, -3.34174
1530.68, -3.34282
1530.63, -3.34391
1530.57, -3.34499
1530.51, -3.34608
1530.45, -3.34716
1530.39, -3.34825
1530.33, -3.34933
1530.27, -3.35042
1530.22, -3.35151
1530.16, -3.35259
1530.1, -3.35368
1530.04, -3.35477
1529.98, -3.35585
1529.92, -3.35694
1529.87, -3.35803
1529.81, -3.35911
1529.75, -3.3602
1529.69, -3.36129
1529.63, -3.36238
1529.57, -3.36346
1529.51, -3.36455
1529.46, -3.36564
1529.4, -3.36673
1529.34, -3.36782
1529.28, -3.3689
1529.22, -3.36999
1529.16, -3.37108
1529.11, -3.37217
1529.05, -3.37326
1528.99, -3.37435
1528.93, -3.37544
1528.87, -3.37653
1528.81, -3.37761
1528.76, -3.3787
1528.7, -3.37979
1528.64, -3.38063
1528.58, -3.38111
1528.52, -3.38159
1528.46, -3.38207
1528.41, -3.38255
1528.35, -3.38303
1528.29, -3.38351
1528.23, -3.38399
1528.17, -3.38447
1528.11, -3.38495
1528.06, -3.38543
1528, -3.38591
1527.94, -3.38639
1527.88, -3.38686
1527.82, -3.38734
1527.76, -3.38782
1527.71, -3.3883
1527.65, -3.38878
1527.59, -3.38926
1527.53, -3.38974
1527.47, -3.39022
1527.41, -3.3907
1527.36, -3.39118
1527.3, -3.39166
1527.24, -3.39214
1527.18, -3.39262
1527.12, -3.3931
1527.06, -3.39358
1527.01, -3.39406
1526.95, -3.39454
1526.89, -3.39502
1526.83, -3.3955
1526.77, -3.39598
1526.72, -3.39646
1526.66, -3.39694
1526.6, -3.39742
1526.54, -3.3979
1526.48, -3.39838
1526.42, -3.39886
1526.37, -3.39934
1526.31, -3.39982
1526.25, -3.4003
1526.19, -3.40078
1526.13, -3.40126
1526.08, -3.40174
1526.02, -3.40222
1525.96, -3.4027
1525.9, -3.40318
1525.84, -3.40366
1525.78, -3.40414
1525.73, -3.40462
1525.67, -3.4051
1525.61, -3.40558
1525.55, -3.40607
1525.49, -3.40655
1525.44, -3.40703
1525.38, -3.40751
1525.32, -3.40799
1525.26, -3.40847
1525.2, -3.40895
1525.15, -3.40943
1525.09, -3.40991
1525.03, -3.41039
1524.97, -3.41087
1524.91, -3.41135
1524.85, -3.41183
1524.8, -3.41231
1524.74, -3.4128
1524.68, -3.41328
1524.62, -3.41376
1524.56, -3.41424
1524.51, -3.41472
1524.45, -3.4152
1524.39, -3.41568
1524.33, -3.41616
1524.27, -3.41664
1524.22, -3.41712
1524.16, -3.41761
1524.1, -3.41809
1524.04, -3.41857
1523.98, -3.41905
1523.93, -3.41953
1523.87, -3.42001
1523.81, -3.42049
1523.75, -3.4214
1523.69, -3.42232
1523.64, -3.42324
1523.58, -3.42415
1523.52, -3.42507
1523.46, -3.42599
1523.4, -3.4269
1523.35, -3.42782
1523.29, -3.42874
1523.23, -3.42965
1523.17, -3.43057
1523.11, -3.43149
1523.06, -3.4324
1523, -3.43332
1522.94, -3.43424
1522.88, -3.43516
1522.82, -3.43607
1522.77, -3.43699
1522.71, -3.43791
1522.65, -3.43883
1522.59, -3.43974
1522.54, -3.44066
1522.48, -3.44158
1522.42, -3.4425
1522.36, -3.44342
1522.3, -3.44434
1522.25, -3.44525
1522.19, -3.44617
1522.13, -3.44709
1522.07, -3.44801
1522.01, -3.44893
1521.96, -3.44985
1521.9, -3.45077
1521.84, -3.45169
1521.78, -3.45261
1521.73, -3.45353
1521.67, -3.45444
1521.61, -3.45536
1521.55, -3.45628
1521.49, -3.4572
1521.44, -3.45812
1521.38, -3.45904
1521.32, -3.45996
1521.26, -3.46088
1521.21, -3.4618
1521.15, -3.46272
1521.09, -3.46364
1521.03, -3.46457
1520.97, -3.46549
1520.92, -3.46641
1520.86, -3.46733
1520.8, -3.46825
1520.74, -3.46917
1520.69, -3.47009
1520.63, -3.47101
1580.59, -3.29722
1580.53, -3.29614
1580.47, -3.29506
1580.4, -3.29398
1580.34, -3.29289
1580.28, -3.29181
1580.22, -3.29073
1580.16, -3.28965
1580.09, -3.28857
1580.03, -3.28749
1579.97, -3.2864
1579.91, -3.28532
1579.84, -3.28424
1579.78, -3.28316
1579.72, -3.28208
1579.66, -3.281
1579.59, -3.27992
1579.53, -3.27884
1579.47, -3.27776
1579.41, -3.27668
1579.35, -3.2756
1579.28, -3.27452
1579.22, -3.27344
1579.16, -3.27236
1579.1, -3.27128
1579.03, -3.2702
1578.97, -3.26912
1578.91, -3.26851
1578.85, -3.2682
1578.78, -3.26788
1578.72, -3.26757
1578.66, -3.26725
1578.6, -3.26694
1578.54, -3.26662
1578.47, -3.26631
1578.41, -3.26599
1578.35, -3.26568
1578.29, -3.26537
1578.22, -3.26505
1578.16, -3.26474
1578.1, -3.26442
1578.04, -3.26411
1577.98, -3.26379
1577.91, -3.26348
1577.85, -3.26316
1577.79, -3.26285
1577.73, -3.26254
1577.67, -3.26222
1577.6, -3.26191
1577.54, -3.26159
1577.48, -3.26128
1577.42, -3.26096
1577.35, -3.26065
1577.29, -3.26033
1577.23, -3.26002
1577.17, -3.25971
1577.11, -3.25939
1577.04, -3.25908
1576.98, -3.25876
1576.92, -3.25845
1576.86, -3.25813
1576.8, -3.25782
1576.73, -3.25751
1576.67, -3.25719
1576.61, -3.25688
1576.55, -3.25656
1576.48, -3.25625
1576.42, -3.25594
1576.36, -3.25562
1576.3, -3.25531
1576.24, -3.25499
1576.17, -3.25468
1576.11, -3.25436
1576.05, -3.25405
1575.99, -3.25374
1575.93, -3.25342
1575.86, -3.25311
1575.8, -3.25279
1575.74, -3.25248
1575.68, -3.25217
1575.62, -3.25185
1575.55, -3.25154
1575.49, -3.25122
1575.43, -3.25091
1575.37, -3.2506
1575.31, -3.25028
1575.24, -3.24997
1575.18, -3.24965
1575.12, -3.24934
1575.06, -3.24903
1575, -3.24871
1574.93, -3.2484
1574.87, -3.24809
1574.81, -3.24777
1574.75, -3.24746
1574.69, -3.24714
1574.63, -3.24683
1574.56, -3.24652
1574.5, -3.2462
1574.44, -3.24589
1574.38, -3.24557
1574.32, -3.24526
1574.25, -3.24495
1574.19, -3.24463
1574.13, -3.24432
1574.07, -3.24401
1574.01, -3.24369
1573.94, -3.24338
1573.88, -3.24306
1573.82, -3.24275
1573.76, -3.24239
1573.7, -3.2418
1573.63, -3.24122
1573.57, -3.24064
1573.51, -3.24006
1573.45, -3.23948
1573.39, -3.2389
1573.33, -3.23832
1573.26, -3.23773
1573.2, -3.23715
1573.14, -3.23657
1573.08, -3.23599
1573.02, -3.23541
1572.95, -3.23483
1572.89, -3.23425
1572.83, -3.23367
1572.77, -3.23308
1572.71, -3.2325
1572.65, -3.23192
1572.58, -3.23134
1572.52, -3.23076
1572.46, -3.23018
1572.4, -3.2296
1572.34, -3.22902
1572.28, -3.22844
1572.21, -3.22786
1572.15, -3.22728
1572.09, -3.22669
1572.03, -3.22611
1571.97, -3.22553
1571.91, -3.22495
1571.84, -3.22437
1571.78, -3.22379
1571.72, -3.22321
1571.66, -3.22263
1571.6, -3.22205
1571.54, -3.22147
1571.47, -3.22089
1571.41, -3.22031
1571.35, -3.21973
1571.29, -3.21915
1571.23, -3.21857
1571.17, -3.21799
1571.1, -3.21741
1571.04, -3.21683
1570.98, -3.21625
1570.92, -3.21567
1570.86, -3.21509
1570.8, -3.21451
1570.73, -3.21393
1570.67, -3.21335
1570.61, -3.21277
1570.55, -3.21219
1570.49, -3.21161
1570.43, -3.21103
1570.36, -3.21045
1570.3, -3.20987
1570.24, -3.20929
1570.18, -3.20871
1570.12, -3.20813
1570.06, -3.20755
1569.99, -3.20698
1569.93, -3.2064
1569.87, -3.20582
1569.81, -3.20524
1569.75, -3.20466
1569.69, -3.20408
1569.63, -3.2035
1569.56, -3.20292
1569.5, -3.20234
1569.44, -3.20176
1569.38, -3.20118
1569.32, -3.20061
1569.26, -3.20003
1569.19, -3.19945
1569.13, -3.19887
1569.07, -3.19829
1569.01, -3.19771
1568.95, -3.19713
1568.89, -3.19655
1568.83, -3.19598
1568.76, -3.1954
1568.7, -3.19482
1568.64, -3.19424
1568.58, -3.1933
1568.52, -3.19226
1568.46, -3.19121
1568.4, -3.19017
1568.33, -3.18912
1568.27, -3.18808
1568.21, -3.18703
1568.15, -3.18599
1568.09, -3.18494
1568.03, -3.1839
1567.97, -3.18285
1567.9, -3.18181
1567.84, -3.18077
1567.78, -3.17972
1567.72, -3.17868
1567.66, -3.17763
1567.6, -3.17659
1567.54, -3.17555
1567.47, -3.1745
1567.41, -3.17346
1567.35, -3.17242
1567.29, -3.17138
1567.23, -3.17033
1567.17, -3.16929
1567.11, -3.16825
1567.05, -3.16721
1566.98, -3.16616
1566.92, -3.16512
1566.86, -3.16408
1566.8, -3.16304
1566.74, -3.162
1566.68, -3.16095
1566.62, -3.15991
1566.55, -3.15887
1566.49, -3.15783
1566.43, -3.15679
1566.37, -3.15575
1566.31, -3.15471
1566.25, -3.15367
1566.19, -3.15263
1566.13, -3.15158
1566.06, -3.15054
1566, -3.1495
1565.94, -3.14846
1565.88, -3.14742
1565.82, -3.14638
1565.76, -3.14534
1565.7, -3.14431
1565.64, -3.14327
1565.57, -3.14223
1565.51, -3.14119
1565.45, -3.14015
1565.39, -3.13911
1565.33, -3.13807
1565.27, -3.13703
1565.21, -3.13599
1565.15, -3.13495
1565.09, -3.13392
1565.02, -3.13288
1564.96, -3.13184
1564.9, -3.1308
1564.84, -3.12976
1564.78, -3.12873
1564.72, -3.12769
1564.66, -3.12665
1564.6, -3.12561
1564.54, -3.12458
1564.47, -3.12354
1564.41, -3.1225
1564.35, -3.12147
1564.29, -3.12043
1564.23, -3.11939
1564.17, -3.11836
1564.11, -3.11732
1564.05, -3.11628
1563.99, -3.11525
1563.92, -3.11421
1563.86, -3.11318
1563.8, -3.11214
1563.74, -3.1111
1563.68, -3.11007
1563.62, -3.10903
1563.56, -3.108
1563.5, -3.10714
1563.44, -3.10663
1563.37, -3.10611
1563.31, -3.1056
1563.25, -3.10508
1563.19, -3.10457
1563.13, -3.10405
1563.07, -3.10354
1563.01, -3.10302
1562.95, -3.10251
1562.89, -3.10199
1562.83, -3.10148
1562.76, -3.10096
1562.7, -3.10045
1562.64, -3.09993
1562.58, -3.09942
1562.52, -3.0989
1562.46, -3.09839
1562.4, -3.09787
1562.34, -3.09736
1562.28, -3.09684
1562.22, -3.09633
1562.15, -3.09581
1562.09, -3.0953
1562.03, -3.09478
1561.97, -3.09427
1561.91, -3.09375
1561.85, -3.09324
1561.79, -3.09273
1561.73, -3.09221
1561.67, -3.0917
1561.61, -3.09118
1561.55, -3.09067
1561.48, -3.09015
1561.42, -3.08964
1561.36, -3.08912
1561.3, -3.08861
1561.24, -3.0881
1561.18, -3.08758
1561.12, -3.08707
1561.06, -3.08655
1561, -3.08604
1560.94, -3.08552
1560.88, -3.08501
1560.81, -3.0845
1560.75, -3.08398
1560.69, -3.08347
1560.63, -3.08295
1560.57, -3.08244
1560.51, -3.08193
1560.45, -3.08141
1560.39, -3.0809
1560.33, -3.08039
1560.27, -3.07987
1560.21, -3.07936
1560.15, -3.07884
1560.09, -3.07833
1560.02, -3.07782
1559.96, -3.0773
1559.9, -3.07679
1559.84, -3.07628
1559.78, -3.07576
1559.72, -3.07525
1559.66, -3.07474
1559.6, -3.07422
1559.54, -3.07371
1559.48, -3.07319
1559.42, -3.07268
1559.36, -3.07217
1559.3, -3.07165
1559.23, -3.07114
1559.17, -3.07063
1559.11, -3.07011
1559.05, -3.0696
1558.99, -3.06909
1558.93, -3.06858
1558.87, -3.06806
1558.81, -3.06755
1558.75, -3.06704
1558.69, -3.06652
1558.63, -3.06601
1558.57, -3.0655
1558.51, -3.06498
1558.45, -3.06447
1558.39, -3.06475
1558.32, -3.06508
1558.26, -3.06541
1558.2, -3.06574
1558.14, -3.06607
1558.08, -3.06641
1558.02, -3.06674
1557.96, -3.06707
1557.9, -3.0674
1557.84, -3.06774
1557.78, -3.06807
1557.72, -3.0684
1557.66, -3.06873
1557.6, -3.06906
1557.54, -3.0694
1557.48, -3.06973
1557.42, -3.07006
1557.35, -3.07039
1557.29, -3.07073
1557.23, -3.07106
1557.17, -3.07139
1557.11, -3.07172
1557.05, -3.07206
1556.99, -3.07239
1556.93, -3.07272
1556.87, -3.07305
1556.81, -3.07339
1556.75, -3.07372
1556.69, -3.07405
1556.63, -3.07438
1556.57, -3.07472
1556.51, -3.07505
1556.45, -3.07538
1556.39, -3.07571
1556.33, -3.07605
1556.27, -3.07638
1556.2, -3.07671
1556.14, -3.07705
1556.08, -3.07738
1556.02, -3.07771
1555.96, -3.07804
1555.9, -3.07838
1555.84, -3.07871
1555.78, -3.07904
1555.72, -3.07937
1555.66, -3.07971
1555.6, -3.08004
1555.54, -3.08037
1555.48, -3.08071
1555.42, -3.08104
1555.36, -3.08137
1555.3, -3.0817
1555.24, -3.08204
1555.18, -3.08237
1555.12, -3.0827
1555.06, -3.08304
1555, -3.08337
1554.94, -3.0837
1554.88, -3.08403
1554.81, -3.08437
1554.75, -3.0847
1554.69, -3.08503
1554.63, -3.08537
1554.57, -3.0857
1554.51, -3.08603
1554.45, -3.08637
1554.39, -3.0867
1554.33, -3.08703
1554.27, -3.08736
1554.21, -3.0877
1554.15, -3.08803
1554.09, -3.08836
1554.03, -3.0887
1553.97, -3.08903
1553.91, -3.08936
1553.85, -3.0897
1553.79, -3.09003
1553.73, -3.09036
1553.67, -3.0907
1553.61, -3.09103
1553.55, -3.09136
1553.49, -3.0917
1553.43, -3.09203
1553.37, -3.09236
1553.31, -3.09269
1553.25, -3.09303
1553.19, -3.09336
1553.13, -3.09369
1553.07, -3.09403
1553.01, -3.09436
1552.95, -3.09469
1552.89, -3.09503
1552.83, -3.09536
1552.76, -3.09569
1552.7, -3.09603
1552.64, -3.09636
1552.58, -3.09669
1552.52, -3.09703
1552.46, -3.09736
1552.4, -3.0977
1552.34, -3.09803
1552.28, -3.09836
1552.22, -3.0987
1552.16, -3.09903
1552.1, -3.09936
1552.04, -3.0997
1551.98, -3.10003
1551.92, -3.10036
1551.86, -3.1007
1551.8, -3.10103
1551.74, -3.10136
1551.68, -3.1017
1551.62, -3.10203
1551.56, -3.10236
1551.5, -3.1027
1551.44, -3.10303
1551.38, -3.10337
1551.32, -3.1037
1551.26, -3.10403
1551.2, -3.10437
1551.14, -3.1047
1551.08, -3.10503
1551.02, -3.10537
1550.96, -3.1057
1550.9, -3.10604
1550.84, -3.10637
1550.78, -3.1067
1550.72, -3.10704
1550.66, -3.10737
1550.6, -3.1077
1550.54, -3.10804
1550.48, -3.10837
1550.42, -3.10871
1550.36, -3.10904
1550.3, -3.10937
1550.24, -3.10971
1550.18, -3.11004
1550.12, -3.11038
1550.06, -3.11071
1550, -3.11104
1549.94, -3.11138
1549.88, -3.11171
1549.82, -3.11204
1549.76, -3.11238
1549.7, -3.11271
1549.64, -3.11305
1549.58, -3.11338
1549.52, -3.11371
1549.46, -3.11405
1549.4, -3.11438
1549.34, -3.11472
1549.28, -3.11505
1549.22, -3.11539
1549.16, -3.11572
1549.1, -3.11605
1549.04, -3.11639
1548.98, -3.11672
1548.92, -3.11706
1548.86, -3.11739
1548.8, -3.11772
1548.74, -3.11806
1548.68, -3.11839
1548.62, -3.11873
1548.56, -3.11906
1548.5, -3.11842
1548.44, -3.1173
1548.38, -3.11615
1548.32, -3.1146
1548.26, -3.11304
1548.2, -3.11225
1548.14, -3.11221
1548.08, -3.11217
1548.02, -3.11213
1547.96, -3.11209
1547.9, -3.11205
1547.84, -3.11201
1547.78, -3.11197
1547.72, -3.11193
1547.66, -3.11189
