

wavelength(nm), Y
1571.29, -3.70918
1571.19, -3.7091
1571.08, -3.70902
1570.98, -3.70895
1570.88, -3.70887
1570.77, -3.70879
1570.67, -3.70872
1570.57, -3.70864
1570.47, -3.70856
1570.36, -3.70848
1570.26, -3.70841
1570.16, -3.70833
1570.06, -3.70825
1569.95, -3.70817
1569.85, -3.7081
1569.75, -3.70802
1569.65, -3.70794
1569.54, -3.70786
1569.44, -3.70779
1569.34, -3.70771
1569.24, -3.70763
1569.13, -3.70224
1569.03, -3.69511
1568.93, -3.68799
1568.83, -3.68087
1568.72, -3.67376
1568.62, -3.66665
1568.52, -3.65955
1568.42, -3.65246
1568.31, -3.64537
1568.21, -3.63829
1568.11, -3.63121
1568.01, -3.62414
1567.9, -3.61707
1567.8, -3.61001
1567.7, -3.60296
1567.6, -3.59591
1567.5, -3.58887
1567.39, -3.58183
1567.29, -3.5748
1567.19, -3.56778
1567.09, -3.56076
1566.98, -3.55374
1566.88, -3.54673
1566.78, -3.53973
1566.68, -3.53274
1566.58, -3.52574
1566.47, -3.51876
1566.37, -3.51178
1566.27, -3.50729
1566.17, -3.50573
1566.06, -3.50417
1565.96, -3.50261
1565.86, -3.50106
1565.76, -3.4995
1565.66, -3.49795
1565.55, -3.49639
1565.45, -3.49484
1565.35, -3.49328
1565.25, -3.49173
1565.15, -3.49017
1565.04, -3.48862
1564.94, -3.48706
1564.84, -3.48551
1564.74, -3.48396
1564.64, -3.4824
1564.54, -3.48085
1564.43, -3.4793
1564.33, -3.47775
1564.23, -3.47619
1564.13, -3.47464
1564.03, -3.47309
1563.92, -3.47154
1563.82, -3.46999
1563.72, -3.46844
1563.62, -3.46689
1563.52, -3.46534
1563.42, -3.46373
1563.31, -3.46117
1563.21, -3.45862
1563.11, -3.45606
1563.01, -3.45351
1562.91, -3.45096
1562.8, -3.4484
1562.7, -3.44585
1562.6, -3.4433
1562.5, -3.44075
1562.4, -3.4382
1562.3, -3.43565
1562.2, -3.43311
1562.09, -3.43056
1561.99, -3.42801
1561.89, -3.42547
1561.79, -3.42292
1561.69, -3.42038
1561.59, -3.41784
1561.48, -3.41529
1561.38, -3.41275
1561.28, -3.41021
1561.18, -3.40767
1561.08, -3.40513
1560.98, -3.40259
1560.88, -3.40005
1560.77, -3.39752
1560.67, -3.39498
1560.57, -3.39244
1560.47, -3.39028
1560.37, -3.38842
1560.27, -3.38656
1560.17, -3.38469
1560.06, -3.38283
1559.96, -3.38097
1559.86, -3.37911
1559.76, -3.37725
1559.66, -3.37539
1559.56, -3.37353
1559.46, -3.37167
1559.36, -3.36981
1559.25, -3.36795
1559.15, -3.3661
1559.05, -3.36424
1558.95, -3.36238
1558.85, -3.36052
1558.75, -3.35867
1558.65, -3.35681
1558.55, -3.35496
1558.45, -3.3531
1558.34, -3.35124
1558.24, -3.34939
1558.14, -3.34754
1558.04, -3.34568
1557.94, -3.34383
1557.84, -3.34198
1557.74, -3.34012
1557.64, -3.33827
1557.54, -3.33744
1557.44, -3.33666
1557.33, -3.33589
1557.23, -3.33512
1557.13, -3.33434
1557.03, -3.33357
1556.93, -3.3328
1556.83, -3.33202
1556.73, -3.33125
1556.63, -3.33048
1556.53, -3.32971
1556.43, -3.32893
1556.33, -3.32816
1556.22, -3.32739
1556.12, -3.32662
1556.02, -3.32584
1555.92, -3.32507
1555.82, -3.3243
1555.72, -3.32353
1555.62, -3.32275
1555.52, -3.32198
1555.42, -3.32121
1555.32, -3.32044
1555.22, -3.31967
1555.12, -3.3189
1555.02, -3.31812
1554.92, -3.31735
1554.81, -3.31658
1554.71, -3.31569
1554.61, -3.31438
1554.51, -3.31307
1554.41, -3.31177
1554.31, -3.31046
1554.21, -3.30915
1554.11, -3.30784
1554.01, -3.30654
1553.91, -3.30523
1553.81, -3.30392
1553.71, -3.30262
1553.61, -3.30131
1553.51, -3.30001
1553.41, -3.2987
1553.31, -3.2974
1553.21, -3.29609
1553.11, -3.29479
1553.01, -3.29348
1552.91, -3.29218
1552.81, -3.29087
1552.7, -3.28957
1552.6, -3.28826
1552.5, -3.28696
1552.4, -3.28566
1552.3, -3.28435
1552.2, -3.28305
1552.1, -3.28175
1552, -3.28044
1551.9, -3.27914
1551.8, -3.27776
1551.7, -3.27624
1551.6, -3.27473
1551.5, -3.27322
1551.4, -3.27171
1551.3, -3.2702
1551.2, -3.2687
1551.1, -3.26719
1551, -3.26568
1550.9, -3.26417
1550.8, -3.26266
1550.7, -3.26115
1550.6, -3.25964
1550.5, -3.25814
1550.4, -3.25663
1550.3, -3.25512
1550.2, -3.25362
1550.1, -3.25211
1550, -3.2506
1549.9, -3.2491
1549.8, -3.24759
1549.7, -3.24609
1549.6, -3.24458
1549.5, -3.24308
1549.4, -3.24157
1549.3, -3.24007
1549.2, -3.23856
1549.1, -3.23706
1549, -3.23555
1548.9, -3.23479
1548.8, -3.23487
1548.7, -3.23495
1548.6, -3.23504
