["port lower 1","LEFT"]
["port lower 2","RIGHT"]
["port upper 1","LEFT"]
["port upper 2","RIGHT"]
("port upper 1","mode 1",1,"port upper 1",1,"transmission")
(21, 3)
1.8737028624999997e+14 2.6542566047277425e-02 3.1253775147080045e+00
1.8799485387083331e+14 2.1108571432674396e-02 3.0490409221566490e+00
1.8861942149166662e+14 1.6021409345181068e-02 2.9843134464168277e+00
1.8924398911249997e+14 2.0732114334555581e-02 2.9781645096848761e+00
1.8986855673333331e+14 2.7837355308809906e-02 2.8227482218213651e+00
1.9049312435416662e+14 2.2058963675490335e-02 2.8645829157550513e+00
1.9111769197499997e+14 1.6850866724149729e-02 3.4415247766191372e+00
1.9174225959583331e+14 1.6241913510718173e-02 3.4031826851949889e+00
1.9236682721666666e+14 1.2410855121029279e-02 2.7102376627200537e+00
1.9299139483749997e+14 9.8656406564723905e-03 2.4802585112087776e+00
1.9361596245833331e+14 9.9409132029234515e-03 2.8806628558270488e+00
1.9424053007916666e+14 9.5342642976865843e-03 2.7240658018555912e+00
1.9486509769999997e+14 8.5040555873685496e-03 2.2492772075668763e+00
1.9548966532083331e+14 9.1235900050410015e-03 2.2473822071338660e+00
1.9611423294166666e+14 8.6814734765064405e-03 2.3358005303281977e+00
1.9673880056250000e+14 5.9510198017582311e-03 1.8562605937693581e+00
1.9736336818333331e+14 7.8897732440217968e-03 1.3094567673864523e+00
1.9798793580416666e+14 1.1290387782816559e-02 1.4719157723282521e+00
1.9861250342500000e+14 1.2598097376453088e-02 1.5678647592868955e+00
1.9923707104583331e+14 1.2665150438895371e-02 1.3712699481599080e+00
1.9986163866666666e+14 1.5469969033593638e-02 1.2754677037084299e+00
("port upper 1","mode 1",1,"port upper 2",1,"transmission")
(21, 3)
1.8737028624999997e+14 6.6342630457953955e-01 -9.9540181830565611e-01
1.8799485387083331e+14 7.0843286028811281e-01 1.7497272119243028e+00
1.8861942149166662e+14 7.5276237366621790e-01 4.5156880294992092e+00
1.8924398911249997e+14 7.9522466028863148e-01 7.3029875642784017e+00
1.8986855673333331e+14 8.3490912101192372e-01 1.0112212227282779e+01
1.9049312435416662e+14 8.7107055452019588e-01 1.2943548318649885e+01
1.9111769197499997e+14 9.0273391530284963e-01 1.5797229556338628e+01
1.9174225959583331e+14 9.2905476111882312e-01 1.8673675952163183e+01
1.9236682721666666e+14 9.4933597087756361e-01 2.1572896489756964e+01
1.9299139483749997e+14 9.6264161033458850e-01 2.4494741961649904e+01
1.9361596245833331e+14 9.6806428963841284e-01 2.7439382618908038e+01
1.9424053007916666e+14 9.6505905592755636e-01 3.0407085011859021e+01
1.9486509769999997e+14 9.5327358928179651e-01 3.3398003931262572e+01
1.9548966532083331e+14 9.3245303955515813e-01 3.6412239864874827e+01
1.9611423294166666e+14 9.0240553025618320e-01 3.9449926589307204e+01
1.9673880056250000e+14 8.6299611321518999e-01 4.2511441292288303e+01
1.9736336818333331e+14 8.1434624396599331e-01 4.5597508167973736e+01
1.9798793580416666e+14 7.5696585514794479e-01 4.8709112502730413e+01
1.9861250342500000e+14 6.9154058322882173e-01 5.1847726144971624e+01
1.9923707104583331e+14 6.1892616708859494e-01 4.8732853969984156e+01
1.9986163866666666e+14 5.4049534689096557e-01 4.5652337533036849e+01
("port upper 1","mode 1",1,"port lower 2",1,"transmission")
(21, 3)
1.8737028624999997e+14 6.5244744293909318e-01 -2.7993796712508003e+00
1.8799485387083331e+14 6.1165023418384967e-01 -3.5923095914666775e-01
1.8861942149166662e+14 5.6484689332951821e-01 2.1030715264577471e+00
1.8924398911249997e+14 5.1176574669153629e-01 4.5874627745724386e+00
1.8986855673333331e+14 4.5254440423413550e-01 7.0940098520755033e+00
1.9049312435416662e+14 3.8738885214501800e-01 9.6225252514377182e+00
1.9111769197499997e+14 3.1665526867041094e-01 1.2172952431782974e+01
1.9174225959583331e+14 2.4088474366311499e-01 1.4744962905495004e+01
1.9236682721666666e+14 1.6063857585997718e-01 1.7337588740932027e+01
1.9299139483749997e+14 7.6447902434335704e-02 1.9947259601427675e+01
1.9361596245833331e+14 1.1044659279728164e-02 1.9522882045731915e+01
1.9424053007916666e+14 1.0074996036155130e-01 2.2114982300632850e+01
1.9486509769999997e+14 1.9153486706943673e-01 2.4787835328308113e+01
1.9548966532083331e+14 2.8226936261515601e-01 2.7484035372711539e+01
1.9611423294166666e+14 3.7195016940857112e-01 3.0201212672758082e+01
1.9673880056250000e+14 4.5941410627407275e-01 3.2938229703346032e+01
1.9736336818333331e+14 5.4329492254031975e-01 3.5694632059147608e+01
1.9798793580416666e+14 6.2230240985598473e-01 3.8470404263075281e+01
1.9861250342500000e+14 6.9534301088607398e-01 4.1265283828496088e+01
1.9923707104583331e+14 7.6126602221114581e-01 4.4078844709323413e+01
1.9986163866666666e+14 8.1903226088212633e-01 4.6910825489290168e+01
("port upper 1","mode 1",1,"port lower 1",1,"transmission")
(21, 3)
1.8737028624999997e+14 7.7130740885011505e-04 1.2070598021696439e+00
1.8799485387083331e+14 9.2523284749213063e-04 4.2769176844189009e-02
1.8861942149166662e+14 1.5095613702281905e-03 3.0143307481540078e+00
1.8924398911249997e+14 7.7402526708912557e-04 1.7560967879068108e+00
1.8986855673333331e+14 1.8251127984342608e-03 4.7815904647032852e+00
1.9049312435416662e+14 4.1051954886713613e-04 3.4200078095968611e+00
1.9111769197499997e+14 1.8213282018245864e-03 3.0988018612646845e-01
1.9174225959583331e+14 1.3334796149305777e-04 -2.5668526244916143e+00
1.9236682721666666e+14 1.5559875227241276e-03 -4.1023071730642808e+00
1.9299139483749997e+14 5.3447481723895365e-04 -1.4684827791105948e+00
1.9361596245833331e+14 1.1734766574298693e-03 -2.0608494622711824e+00
1.9424053007916666e+14 1.0247768442987997e-03 3.7379717301082638e-01
1.9486509769999997e+14 9.8327181519453273e-04 1.4760340218459739e-01
1.9548966532083331e+14 1.3065728066822420e-03 2.2563194946043339e+00
1.9611423294166666e+14 8.2954021148494027e-04 2.1862409128648337e+00
1.9673880056250000e+14 1.2163326637014914e-03 4.3265051404189290e+00
1.9736336818333331e+14 3.9911648747559985e-04 4.2262032090145620e+00
1.9798793580416666e+14 1.1784450023610308e-03 6.7307155157076393e+00
1.9861250342500000e+14 2.6273310822669542e-04 7.9006888677167613e+00
1.9923707104583331e+14 1.3948583981137378e-03 8.9949134230594261e+00
1.9986163866666666e+14 4.4538647654027743e-04 1.0088142073702917e+01
("port upper 2","mode 1",1,"port upper 1",1,"transmission")
(21, 3)
1.8737028624999997e+14 6.6342620736063462e-01 -9.9540190419809338e-01
1.8799485387083331e+14 7.0843279971992701e-01 1.7497270401574543e+00
1.8861942149166662e+14 7.5276234141680698e-01 4.5156879860134840e+00
1.8924398911249997e+14 7.9522454803106768e-01 7.3029876771836735e+00
1.8986855673333331e+14 8.3490888813515163e-01 1.0112212356746305e+01
1.9049312435416662e+14 8.7107023591152699e-01 1.2943548403416987e+01
1.9111769197499997e+14 9.0273351476164365e-01 1.5797229478677224e+01
1.9174225959583331e+14 9.2905443409120947e-01 1.8673675786795130e+01
1.9236682721666666e+14 9.4933571545580864e-01 2.1572896304733572e+01
1.9299139483749997e+14 9.6264142248968376e-01 2.4494741750310080e+01
1.9361596245833331e+14 9.6806416599473544e-01 2.7439382454386525e+01
1.9424053007916666e+14 9.6505900967766889e-01 3.0407084891228521e+01
1.9486509769999997e+14 9.5327350022710333e-01 3.3398003890182835e+01
1.9548966532083331e+14 9.3245283927268308e-01 3.6412239979526809e+01
1.9611423294166666e+14 9.0240527764997469e-01 3.9449926604597472e+01
1.9673880056250000e+14 8.6299584721832467e-01 4.2511441344064245e+01
1.9736336818333331e+14 8.1434601843654897e-01 4.5597508291751986e+01
1.9798793580416666e+14 7.5696570732088120e-01 4.8709112674578492e+01
1.9861250342500000e+14 6.9154046147519233e-01 5.1847726384760662e+01
1.9923707104583331e+14 6.1892604325247058e-01 4.8732854204977457e+01
1.9986163866666666e+14 5.4049518207442759e-01 4.5652337626032974e+01
("port upper 2","mode 1",1,"port upper 2",1,"transmission")
(21, 3)
1.8737028624999997e+14 2.6542478052397782e-02 3.1253790228033300e+00
1.8799485387083331e+14 2.1108473237777790e-02 3.0490415423765338e+00
1.8861942149166662e+14 1.6021630492753448e-02 2.9843107513321336e+00
