["port lower 1","LEFT"]
["port lower 2","RIGHT"]
["port upper 1","LEFT"]
["port upper 2","RIGHT"]
("port upper 1","mode 1",1,"port upper 1",1,"transmission")
(21, 3)
1.8737028624999997e+14 2.7979753163428874e-02 -3.1107938815075018e+00
1.8799485387083331e+14 2.1720354137349150e-02 -3.1559286808617468e+00
1.8861942149166662e+14 1.7179550968518458e-02 -3.1340847987782725e+00
1.8924398911249997e+14 2.3002105115813427e-02 -3.5415107937451173e+00
1.8986855673333331e+14 1.9862536649995963e-02 -3.5021109258642467e+00
1.9049312435416662e+14 2.8361660819428404e-02 -3.1591160921678885e+00
1.9111769197499997e+14 1.6775438825864696e-02 -3.1716578969511020e+00
1.9174225959583331e+14 1.4173096967102282e-02 -2.6550731668773921e+00
1.9236682721666666e+14 1.1603127214432454e-02 -3.7554826849979515e+00
1.9299139483749997e+14 8.3657097604543616e-03 -3.6043929765241383e+00
1.9361596245833331e+14 1.5142021126127069e-02 -3.5455634174193102e+00
1.9424053007916666e+14 6.7760144551210783e-03 -3.7027168116122970e+00
1.9486509769999997e+14 7.9642535765318840e-03 -3.6902361781957209e+00
1.9548966532083331e+14 1.0056845981153363e-02 -4.3173304874832921e+00
1.9611423294166666e+14 8.5987812633074364e-03 -3.9561101953306932e+00
1.9673880056250000e+14 7.8935006679920466e-03 -4.2409884841206411e+00
1.9736336818333331e+14 6.5421953448623268e-03 -4.7532288032896686e+00
1.9798793580416666e+14 1.0880201351803221e-02 -4.7885180527060287e+00
1.9861250342500000e+14 1.0647756429197549e-02 -4.8960064626452118e+00
1.9923707104583331e+14 1.2003237933257860e-02 -4.8919467176179143e+00
1.9986163866666666e+14 1.6499977729463079e-02 -5.0904635854716105e+00
("port upper 1","mode 1",1,"port upper 2",1,"transmission")
(21, 3)
1.8737028624999997e+14 5.8229071925090148e-01 -6.5582319565687530e-01
1.8799485387083331e+14 6.1856217124592605e-01 1.6498997864289353e+00
1.8861942149166662e+14 6.5547096476207667e-01 3.9729427720354393e+00
1.8924398911249997e+14 6.9239154551712356e-01 6.3138109774775151e+00
1.8986855673333331e+14 7.2896102570349852e-01 8.6724209620650932e+00
1.9049312435416662e+14 7.6447404164429567e-01 1.1049135817634664e+01
1.9111769197499997e+14 7.9893307193896557e-01 1.3444262801168509e+01
1.9174225959583331e+14 8.3157288628828685e-01 1.5857674997144990e+01
1.9236682721666666e+14 8.6203423623540987e-01 1.8289841957908219e+01
1.9299139483749997e+14 8.8982549223440621e-01 2.0740263665650719e+01
1.9361596245833331e+14 9.1436964907277773e-01 2.3209238166610948e+01
1.9424053007916666e+14 9.3553132502750802e-01 2.5696579661232295e+01
1.9486509769999997e+14 9.5270300766964267e-01 2.8202202497962190e+01
1.9548966532083331e+14 9.6556525870594723e-01 3.0726017033718538e+01
1.9611423294166666e+14 9.7355529716047606e-01 3.3267932734600734e+01
1.9673880056250000e+14 9.7646818882425845e-01 3.5828110384216878e+01
1.9736336818333331e+14 9.7417034978169081e-01 3.8406429355499817e+01
1.9798793580416666e+14 9.6657543192741469e-01 4.1002765803596361e+01
1.9861250342500000e+14 9.5359637088154514e-01 4.3616877980543450e+01
1.9923707104583331e+14 9.3505453560084550e-01 4.6248641960577046e+01
1.9986163866666666e+14 9.1091525367781168e-01 4.8898030922225736e+01
("port upper 1","mode 1",1,"port lower 2",1,"transmission")
(21, 3)
1.8737028624999997e+14 7.2788937557231836e-01 -2.3644535454487863e+00
1.8799485387083331e+14 7.0476517092686952e-01 -3.6351618148045739e-01
1.8861942149166662e+14 6.7776128027454285e-01 1.6556183368557940e+00
1.8924398911249997e+14 6.4651607947497447e-01 3.6930230752055189e+00
1.8986855673333331e+14 6.1115733835916719e-01 5.7487225034664373e+00
1.9049312435416662e+14 5.7167541599873373e-01 7.8227740399921144e+00
1.9111769197499997e+14 5.2830518890827283e-01 9.9148781366341865e+00
1.9174225959583331e+14 4.8110196449237558e-01 1.2024846378470100e+01
1.9236682721666666e+14 4.3019617148143496e-01 1.4152324852713811e+01
1.9299139483749997e+14 3.7569458623751106e-01 1.6297175234427257e+01
1.9361596245833331e+14 3.1783391553675755e-01 1.8459131714735559e+01
1.9424053007916666e+14 2.5687152409030301e-01 2.0637845357420982e+01
1.9486509769999997e+14 1.9312431027406976e-01 2.2832738639316236e+01
1.9548966532083331e+14 1.2695787646876935e-01 2.5042842725475502e+01
1.9611423294166666e+14 5.8880650209932751e-02 2.7263246253283064e+01
1.9673880056250000e+14 1.0628066545755025e-02 2.6481022258493137e+01
1.9736336818333331e+14 8.0931064772810021e-02 2.8661073361910550e+01
1.9798793580416666e+14 1.5175173225413349e-01 3.0934151827289178e+01
1.9861250342500000e+14 2.2254901381520092e-01 3.3226198198055997e+01
1.9923707104583331e+14 2.9268432633488034e-01 3.5534471769530924e+01
1.9986163866666666e+14 3.6156031205782690e-01 3.7858497923390189e+01
("port upper 1","mode 1",1,"port lower 1",1,"transmission")
(21, 3)
1.8737028624999997e+14 6.0067198562557638e-04 -2.9803307683825038e+00
1.8799485387083331e+14 1.4503309313324414e-03 -5.8922291097798469e+00
1.8861942149166662e+14 1.8519206687872196e-03 -3.5040236465299874e+00
1.8924398911249997e+14 7.0605734953599743e-04 -8.3245384991548743e-01
1.8986855673333331e+14 1.4476327522680932e-03 -2.8843617264551509e+00
1.9049312435416662e+14 2.0457897265896423e-03 -5.8236981446838554e-01
1.9111769197499997e+14 7.7289352630188063e-04 1.8238104650800149e+00
1.9174225959583331e+14 1.2432021061643908e-03 1.9248077377504805e-01
1.9236682721666666e+14 1.8621724981918186e-03 2.4721856150644412e+00
1.9299139483749997e+14 8.5526456247375377e-04 4.8349378228400983e+00
1.9361596245833331e+14 7.6296779750166521e-04 3.4476544402885079e+00
1.9424053007916666e+14 1.6866605935340995e-03 5.7845517456449711e+00
1.9486509769999997e+14 1.1017025276520011e-03 7.7806352279059272e+00
1.9548966532083331e+14 6.8730400743758106e-04 7.2609284738874678e+00
1.9611423294166666e+14 1.5840731259312991e-03 8.9738825993281921e+00
1.9673880056250000e+14 8.6089860838380375e-04 1.0862676749309058e+01
1.9736336818333331e+14 4.0856696323219178e-04 1.0504264943010760e+01
1.9798793580416666e+14 1.0578071460332896e-03 1.2520400140112793e+01
1.9861250342500000e+14 9.9980594503450864e-04 1.4538739556673566e+01
1.9923707104583331e+14 4.8538667147784807e-04 1.5122362182208118e+01
1.9986163866666666e+14 1.1655269738213487e-03 1.6063365938013288e+01
("port upper 2","mode 1",1,"port upper 1",1,"transmission")
(21, 3)
1.8737028624999997e+14 5.8229050542626182e-01 -6.5582314890626092e-01
1.8799485387083331e+14 6.1856198182122091e-01 1.6498996865138846e+00
1.8861942149166662e+14 6.5547083278920248e-01 3.9729426658049687e+00
1.8924398911249997e+14 6.9239141032035534e-01 6.3138109056151395e+00
1.8986855673333331e+14 7.2896089113111440e-01 8.6724208437262469e+00
1.9049312435416662e+14 7.6447392350864429e-01 1.1049135651640787e+01
1.9111769197499997e+14 7.9893298729901485e-01 1.3444262637823996e+01
1.9174225959583331e+14 8.3157278733912254e-01 1.5857674814456905e+01
1.9236682721666666e+14 8.6203413685764629e-01 1.8289841706873680e+01
1.9299139483749997e+14 8.8982547022485448e-01 2.0740263362782585e+01
1.9361596245833331e+14 9.1436975862289527e-01 2.3209237899787027e+01
1.9424053007916666e+14 9.3553144266649169e-01 2.5696579495503769e+01
1.9486509769999997e+14 9.5270313246931593e-01 2.8202202499928358e+01
1.9548966532083331e+14 9.6556521158452957e-01 3.0726016939535590e+01
1.9611423294166666e+14 9.7355535724332209e-01 3.3267932656024733e+01
1.9673880056250000e+14 9.7646826152712929e-01 3.5828110256101176e+01
1.9736336818333331e+14 9.7417046582042344e-01 3.8406429253802656e+01
1.9798793580416666e+14 9.6657561561591521e-01 4.1002765671702541e+01
1.9861250342500000e+14 9.5359660999056295e-01 4.3616877866770942e+01
1.9923707104583331e+14 9.3505476428268408e-01 4.6248641879871634e+01
1.9986163866666666e+14 9.1091549924454396e-01 4.8898030809493889e+01
("port upper 2","mode 1",1,"port upper 2",1,"transmission")
(21, 3)
1.8737028624999997e+14 2.7979638206225323e-02 -3.1107963992018477e+00
1.8799485387083331e+14 2.1720254084144571e-02 -3.1559319510082160e+00
