["port lower 1","LEFT"]
["port lower 2","RIGHT"]
["port upper 1","LEFT"]
["port upper 2","RIGHT"]
("port upper 1","mode 1",1,"port upper 1",1,"transmission")
(21, 3)
1.8737028624999997e+14 2.6470948659771992e-02 2.9343139776487717e+00
1.8799485387083331e+14 2.6978531470394071e-02 3.0025595860102317e+00
1.8861942149166662e+14 2.4363504157811459e-02 3.0489226722737470e+00
1.8924398911249997e+14 2.3254417955405483e-02 3.0374700557360903e+00
1.8986855673333331e+14 2.1595758670521728e-02 3.1237805506432501e+00
1.9049312435416662e+14 1.7740832457578230e-02 3.1473793534287808e+00
1.9111769197499997e+14 1.4850210056900393e-02 3.0677389955563283e+00
1.9174225959583331e+14 1.3179828424135653e-02 2.8887399777595566e+00
1.9236682721666666e+14 1.4525145723409674e-02 2.7987482302302462e+00
1.9299139483749997e+14 1.3987950149923266e-02 2.9694415142972375e+00
1.9361596245833331e+14 9.6263810788290351e-03 3.1119089454619600e+00
1.9424053007916666e+14 4.2946557026460929e-03 2.6031766082371504e+00
1.9486509769999997e+14 9.6297493901843310e-03 1.7567844441681715e+00
1.9548966532083331e+14 1.4754885050566480e-02 2.1935407371023445e+00
1.9611423294166666e+14 1.0342472293327416e-02 2.7290630846148591e+00
1.9673880056250000e+14 3.0193357120415257e-03 1.7661340275717123e+00
1.9736336818333331e+14 9.6676516693905059e-03 1.3118099449494602e+00
1.9798793580416666e+14 1.2112593475301919e-02 1.5249942074216702e+00
1.9861250342500000e+14 1.1725728695507956e-02 1.5690513536438713e+00
1.9923707104583331e+14 1.1850869361741434e-02 1.4092328153422948e+00
1.9986163866666666e+14 1.4278410183605287e-02 1.3435843290650045e+00
("port upper 1","mode 1",1,"port upper 2",1,"transmission")
(21, 3)
1.8737028624999997e+14 4.1507199502289110e-01 -8.7272412163094643e-02
1.8799485387083331e+14 4.2549026457584332e-01 1.3270638549452227e+00
1.8861942149166662e+14 4.3613547192936303e-01 2.7534592344042093e+00
1.8924398911249997e+14 4.4696209880847648e-01 4.1919111580721964e+00
1.8986855673333331e+14 4.5792489363236299e-01 5.6423755153923869e+00
1.9049312435416662e+14 4.6903615730025144e-01 7.1048286335361714e+00
1.9111769197499997e+14 4.8026655005724450e-01 8.5793153599019689e+00
1.9174225959583331e+14 4.9158226936893012e-01 1.0065700369776504e+01
1.9236682721666666e+14 5.0299783534629061e-01 1.1563883656302226e+01
1.9299139483749997e+14 5.1448729178984010e-01 1.3073738287059859e+01
1.9361596245833331e+14 5.2607193814934949e-01 1.4595138836401262e+01
1.9424053007916666e+14 5.3770609811759573e-01 1.6128095653814256e+01
1.9486509769999997e+14 5.4929588145488872e-01 1.7672443523117892e+01
1.9548966532083331e+14 5.6082988502634890e-01 1.9227999015126755e+01
1.9611423294166666e+14 5.7231312910666077e-01 2.0794642785784610e+01
1.9673880056250000e+14 5.8374945022147329e-01 2.2372354715198128e+01
1.9736336818333331e+14 5.9502650967390469e-01 2.3961083945836759e+01
1.9798793580416666e+14 6.0610821222199796e-01 2.5560553275714483e+01
1.9861250342500000e+14 6.1705294866352989e-01 2.7170687898166705e+01
1.9923707104583331e+14 6.2780352037841214e-01 2.8791388327100982e+01
1.9986163866666666e+14 6.3836917196974552e-01 3.0422475480299159e+01
("port upper 1","mode 1",1,"port lower 2",1,"transmission")
(21, 3)
1.8737028624999997e+14 8.3963073626537799e-01 -1.4945322983233746e+00
1.8799485387083331e+14 8.4092631060133771e-01 -3.7198585888663932e-01
1.8861942149166662e+14 8.4135754270638030e-01 7.6097909452969303e-01
1.8924398911249997e+14 8.4099932991531900e-01 1.9043650582318379e+00
1.8986855673333331e+14 8.3988683572236889e-01 3.0582634850523824e+00
1.9049312435416662e+14 8.3799389609924713e-01 4.2226823096376265e+00
1.9111769197499997e+14 8.3535253049560843e-01 5.3975138431251901e+00
1.9174225959583331e+14 8.3207169176785023e-01 6.5826680056005795e+00
1.9236682721666666e+14 8.2823587179680547e-01 7.7781128149029266e+00
1.9299139483749997e+14 8.2386752442266531e-01 8.9837942509841753e+00
1.9361596245833331e+14 8.1897031769052742e-01 1.0199605721974638e+01
1.9424053007916666e+14 8.1355172347271754e-01 1.1425417420800922e+01
1.9486509769999997e+14 8.0763088873989830e-01 1.2661092525237917e+01
1.9548966532083331e+14 8.0125224318816257e-01 1.3906516787071965e+01
1.9611423294166666e+14 7.9445878553133698e-01 1.5161625106764967e+01
1.9673880056250000e+14 7.8725951804160388e-01 1.6426344774641709e+01
1.9736336818333331e+14 7.7966831414726678e-01 1.7700526759551447e+01
1.9798793580416666e+14 7.7174506773795715e-01 1.8983989301268210e+01
1.9861250342500000e+14 7.6354529717675945e-01 2.0276586396641843e+01
1.9923707104583331e+14 7.5506533603279724e-01 2.1578174406357718e+01
1.9986163866666666e+14 7.4627954507093197e-01 2.2888573910256039e+01
("port upper 1","mode 1",1,"port lower 1",1,"transmission")
(21, 3)
1.8737028624999997e+14 1.3681857669636090e-03 1.2128054760691366e-01
1.8799485387083331e+14 1.2559288071152478e-03 1.5253712780463586e+00
1.8861942149166662e+14 1.0544416733005739e-03 2.8191579149969392e+00
1.8924398911249997e+14 7.2150251838052715e-04 3.9547327774685139e+00
1.8986855673333331e+14 4.0421343777189903e-04 4.5603877834332209e+00
1.9049312435416662e+14 5.9554799513936608e-04 4.7503216251413329e+00
1.9111769197499997e+14 1.0960410004532590e-03 5.7318533315661089e+00
1.9174225959583331e+14 1.5847776477126865e-03 6.9503602698448548e+00
1.9236682721666666e+14 1.9662590199684940e-03 8.2577370040161497e+00
1.9299139483749997e+14 2.2459805290738237e-03 9.6294045326532274e+00
1.9361596245833331e+14 2.4962899158773883e-03 1.1034908592430401e+01
1.9424053007916666e+14 2.7279725185301688e-03 1.2424862325648684e+01
1.9486509769999997e+14 2.8266776353519265e-03 1.3777460002369498e+01
1.9548966532083331e+14 2.6751691814881282e-03 1.5118517664502132e+01
1.9611423294166666e+14 2.3030472311298114e-03 1.6504286082580613e+01
1.9673880056250000e+14 1.9110683387141198e-03 1.7986638308524682e+01
1.9736336818333331e+14 1.6851438037132488e-03 1.9520200181812509e+01
1.9798793580416666e+14 1.5319200633908674e-03 2.0976133723058339e+01
1.9861250342500000e+14 1.2402551324093415e-03 2.2345507580368320e+01
1.9923707104583331e+14 7.9096054493029008e-04 2.3769987538354208e+01
1.9986163866666666e+14 4.3788500993233360e-04 2.5666294683805784e+01
("port upper 2","mode 1",1,"port upper 1",1,"transmission")
(21, 3)
1.8737028624999997e+14 4.1507191590347559e-01 -8.7272024959740208e-02
1.8799485387083331e+14 4.2549017107859904e-01 1.3270642080783761e+00
1.8861942149166662e+14 4.3613537602529606e-01 2.7534595774720225e+00
1.8924398911249997e+14 4.4696200077475684e-01 4.1919114655250596e+00
1.8986855673333331e+14 4.5792483921397353e-01 5.6423758387251199e+00
1.9049312435416662e+14 4.6903608901688443e-01 7.1048291153292951e+00
1.9111769197499997e+14 4.8026639975051932e-01 8.5793158114905346e+00
1.9174225959583331e+14 4.9158212481115865e-01 1.0065700695549234e+01
1.9236682721666666e+14 5.0299770957285828e-01 1.1563883964291296e+01
1.9299139483749997e+14 5.1448717757636686e-01 1.3073738546514692e+01
1.9361596245833331e+14 5.2607183610687525e-01 1.4595139084909871e+01
1.9424053007916666e+14 5.3770598418620708e-01 1.6128095796573994e+01
1.9486509769999997e+14 5.4929586317609946e-01 1.7672443579398998e+01
1.9548966532083331e+14 5.6082990404675426e-01 1.9227999256135995e+01
1.9611423294166666e+14 5.7231303780939280e-01 2.0794643051926929e+01
1.9673880056250000e+14 5.8374933608034940e-01 2.2372354854022760e+01
1.9736336818333331e+14 5.9502639220585118e-01 2.3961084084903131e+01
1.9798793580416666e+14 6.0610806236063230e-01 2.5560553383340523e+01
1.9861250342500000e+14 6.1705280382909689e-01 2.7170687988657058e+01
1.9923707104583331e+14 6.2780336660540192e-01 2.8791388412210015e+01
1.9986163866666666e+14 6.3836903824937619e-01 3.0422475522023916e+01
("port upper 2","mode 1",1,"port upper 2",1,"transmission")
(21, 3)
1.8737028624999997e+14 2.6471031535579604e-02 2.9343070642884421e+00
1.8799485387083331e+14 2.6978624805867775e-02 3.0025536965007054e+00
1.8861942149166662e+14 2.4363557790257943e-02 3.0489156198718259e+00
