["port lower 1","LEFT"]
["port lower 2","RIGHT"]
["port upper 1","LEFT"]
["port upper 2","RIGHT"]
("port upper 1","mode 1",1,"port upper 1",1,"transmission")
(21, 3)
1.8737028624999997e+14 2.8643079731568228e-02 -3.1023603854926178e+00
1.8799485387083331e+14 2.1115352643420435e-02 -3.0491091046593430e+00
1.8861942149166662e+14 1.8758140637470760e-02 -3.3554360158292487e+00
1.8924398911249997e+14 2.0893934799778423e-02 -3.4022175587130445e+00
1.8986855673333331e+14 2.1129464617334882e-02 -3.4405410338233011e+00
1.9049312435416662e+14 2.4300953091530766e-02 -3.3391248013911210e+00
1.9111769197499997e+14 2.1314005181574971e-02 -2.9930876754935727e+00
1.9174225959583331e+14 1.1576992730017693e-02 -2.9370623950425125e+00
1.9236682721666666e+14 1.0646139580804534e-02 -3.4862719863604443e+00
1.9299139483749997e+14 1.1249558974564523e-02 -3.4615089641186856e+00
1.9361596245833331e+14 9.4478835077818190e-03 -3.5941853581988816e+00
1.9424053007916666e+14 8.9514939252532157e-03 -3.7135288639130528e+00
1.9486509769999997e+14 7.7665504858739310e-03 -4.0145098236715508e+00
1.9548966532083331e+14 1.0591891977868018e-02 -4.1764946718984870e+00
1.9611423294166666e+14 1.0329354471072640e-02 -3.9168005527686538e+00
1.9673880056250000e+14 5.8325972694936697e-03 -4.0495580649232998e+00
1.9736336818333331e+14 6.9306994069016975e-03 -4.7959783886523129e+00
1.9798793580416666e+14 9.8751142680439906e-03 -4.8813537744809512e+00
1.9861250342500000e+14 1.1385284549060449e-02 -4.8970206214282488e+00
1.9923707104583331e+14 1.2755741851234714e-02 -4.9958640188582271e+00
1.9986163866666666e+14 1.6544842841190458e-02 -5.0219182016733672e+00
("port upper 1","mode 1",1,"port upper 2",1,"transmission")
(21, 3)
1.8737028624999997e+14 8.5997755438511714e-01 -1.0053885225225663e+00
1.8799485387083331e+14 8.5718091085051040e-01 6.0261626198968232e-01
1.8861942149166662e+14 8.5272501138258938e-01 2.2261581762738665e+00
1.8924398911249997e+14 8.4664828179905560e-01 3.8649912538804139e+00
1.8986855673333331e+14 8.3913999276611073e-01 5.5191744090792216e+00
1.9049312435416662e+14 8.3019723052832828e-01 7.1886913369401935e+00
1.9111769197499997e+14 8.2002755145680040e-01 8.8734195594031071e+00
1.9174225959583331e+14 8.0870995321694927e-01 1.0573508644627184e+01
1.9236682721666666e+14 7.9610400984755125e-01 1.2288744049425381e+01
1.9299139483749997e+14 7.8235211252669346e-01 1.4018769998530669e+01
1.9361596245833331e+14 7.6752901708873955e-01 1.5763507266224597e+01
1.9424053007916666e+14 7.5159517499856543e-01 1.7522742658844827e+01
1.9486509769999997e+14 7.3461000244550645e-01 1.9296328626897026e+01
1.9548966532083331e+14 7.1654771538597350e-01 2.1084198624526753e+01
1.9611423294166666e+14 6.9745526832703220e-01 2.2886197719137915e+01
1.9673880056250000e+14 6.7742894531120745e-01 2.4702327008246019e+01
1.9736336818333331e+14 6.5647060107194344e-01 2.6532544701584364e+01
1.9798793580416666e+14 6.3463500870920952e-01 2.8376707020552519e+01
1.9861250342500000e+14 6.1199359028092770e-01 3.0234730650057752e+01
1.9923707104583331e+14 5.8863006360283543e-01 3.2106508103109086e+01
1.9986163866666666e+14 5.6465227510803062e-01 3.3991945126001873e+01
("port upper 1","mode 1",1,"port lower 2",1,"transmission")
(21, 3)
1.8737028624999997e+14 3.5263062343790980e-01 -1.4097317870389572e-01
1.8799485387083331e+14 3.7609137525806347e-01 1.2013322336517418e+00
1.8861942149166662e+14 3.9991851317402055e-01 2.5560342468037600e+00
1.8924398911249997e+14 4.2401753426132549e-01 3.9232064319343460e+00
1.8986855673333331e+14 4.4828915930879631e-01 5.3028859546593390e+00
1.9049312435416662e+14 4.7265441793390428e-01 6.6949677436542183e+00
1.9111769197499997e+14 4.9706445488886875e-01 8.0992732727572392e+00
1.9174225959583331e+14 5.2149678220965134e-01 9.5156976370922308e+00
1.9236682721666666e+14 5.4582228305334479e-01 1.0944266356838352e+01
1.9299139483749997e+14 5.6986086294385707e-01 1.2384803097115896e+01
1.9361596245833331e+14 5.9357828164319704e-01 1.3837230906742699e+01
1.9424053007916666e+14 6.1690371635070429e-01 1.5301588222967007e+01
1.9486509769999997e+14 6.3983986966435424e-01 1.6777753605165692e+01
1.9548966532083331e+14 6.6238338178191902e-01 1.8265627476759430e+01
1.9611423294166666e+14 6.8447787712845964e-01 1.9764858903918473e+01
1.9673880056250000e+14 7.0611927711799505e-01 2.1275175810833719e+01
1.9736336818333331e+14 7.2714256659904508e-01 2.2796423488172415e+01
1.9798793580416666e+14 7.4738251544552725e-01 2.4328453581599568e+01
1.9861250342500000e+14 7.6671459248068985e-01 2.5871190922638032e+01
1.9923707104583331e+14 7.8513163405798525e-01 2.7424558161551879e+01
1.9986163866666666e+14 8.0262527218052460e-01 2.8988478703751742e+01
("port upper 1","mode 1",1,"port lower 1",1,"transmission")
(21, 3)
1.8737028624999997e+14 9.1544708490337513e-04 -1.6743638587030685e+00
1.8799485387083331e+14 1.7890364073149449e-03 2.6571164475160292e-01
1.8861942149166662e+14 2.5309426944057482e-03 2.0270780654244391e+00
1.8924398911249997e+14 2.8717434832601679e-03 3.7156120018479655e+00
1.8986855673333331e+14 2.7280061116158310e-03 5.4561117954524612e+00
1.9049312435416662e+14 2.1967197975785030e-03 7.3976716203952755e+00
1.9111769197499997e+14 1.8124225842593886e-03 9.7272850714174943e+00
1.9174225959583331e+14 2.1506331819394825e-03 1.2086003703206622e+01
1.9236682721666666e+14 2.3970150637107591e-03 1.4132178607208044e+01
1.9299139483749997e+14 1.9577227207429391e-03 1.6033499962530165e+01
1.9361596245833331e+14 1.0627560618544705e-03 1.7665326778516270e+01
1.9424053007916666e+14 9.1379592153480887e-04 1.8118401966089912e+01
1.9486509769999997e+14 1.9245921916472722e-03 1.9458951189727856e+01
1.9548966532083331e+14 2.1855523470688952e-03 2.1209704088659546e+01
1.9611423294166666e+14 1.3262840049884800e-03 2.3257957078761546e+01
1.9673880056250000e+14 8.2448236732198367e-04 2.0186539217367073e+01
1.9736336818333331e+14 1.3316840549286333e-03 2.2825522460318780e+01
1.9798793580416666e+14 1.4388839025969962e-03 2.5177746582620916e+01
1.9861250342500000e+14 1.1402279205329803e-03 2.7439842144686651e+01
1.9923707104583331e+14 2.9573955719295919e-04 2.4811198110997768e+01
1.9986163866666666e+14 1.8057597119185377e-03 2.7766361350400466e+01
("port upper 2","mode 1",1,"port upper 1",1,"transmission")
(21, 3)
1.8737028624999997e+14 8.5997743644358060e-01 -1.0053885060298939e+00
1.8799485387083331e+14 8.5718082952482622e-01 6.0261626891725750e-01
1.8861942149166662e+14 8.5272495302752827e-01 2.2261581912814679e+00
1.8924398911249997e+14 8.4664824703824959e-01 3.8649913070392099e+00
1.8986855673333331e+14 8.3913994030736072e-01 5.5191745251528346e+00
1.9049312435416662e+14 8.3019711682383079e-01 7.1886914720285802e+00
1.9111769197499997e+14 8.2002739636638755e-01 8.8734196389444886e+00
1.9174225959583331e+14 8.0870982094368371e-01 1.0573508675729101e+01
1.9236682721666666e+14 7.9610389475239096e-01 1.2288744097338485e+01
1.9299139483749997e+14 7.8235198335779432e-01 1.4018770045918272e+01
1.9361596245833331e+14 7.6752890109177008e-01 1.5763507290944956e+01
1.9424053007916666e+14 7.5159509613458431e-01 1.7522742692565203e+01
1.9486509769999997e+14 7.3460995208583435e-01 1.9296328720165434e+01
1.9548966532083331e+14 7.1654763483518802e-01 2.1084198777907240e+01
1.9611423294166666e+14 6.9745515477784337e-01 2.2886197824390642e+01
1.9673880056250000e+14 6.7742887030481280e-01 2.4702327074345696e+01
1.9736336818333331e+14 6.5647053729519445e-01 2.6532544804071083e+01
1.9798793580416666e+14 6.3463493760699907e-01 2.8376707103923934e+01
1.9861250342500000e+14 6.1199354349467183e-01 3.0234730727239345e+01
1.9923707104583331e+14 5.8863001797741810e-01 3.2106508183152357e+01
1.9986163866666666e+14 5.6465224751379373e-01 3.3991945166069144e+01
("port upper 2","mode 1",1,"port upper 2",1,"transmission")
(21, 3)
1.8737028624999997e+14 2.8643291713054426e-02 -3.1023611911284714e+00
1.8799485387083331e+14 2.1115459779184279e-02 -3.0491039691806514e+00
