["port lower 1","LEFT"]
["port lower 2","RIGHT"]
["port upper 1","LEFT"]
["port upper 2","RIGHT"]
("port upper 1","mode 1",1,"port upper 1",1,"transmission")
(21, 3)
1.8737028624999997e+14 2.7482427681800745e-02 -3.0879397609294408e+00
1.8799485387083331e+14 2.2127469378978679e-02 -3.0985814481479532e+00
1.8861942149166662e+14 1.8423906315308960e-02 -3.1948469815079141e+00
1.8924398911249997e+14 1.8077045377867806e-02 -3.5807504279857394e+00
1.8986855673333331e+14 2.5990569577495362e-02 -3.4366183045468892e+00
1.9049312435416662e+14 2.1078044083669426e-02 -3.2168830905268937e+00
1.9111769197499997e+14 2.2355777611896176e-02 -3.1309355240580614e+00
1.9174225959583331e+14 1.1537283562939192e-02 -2.7082173733503936e+00
1.9236682721666666e+14 1.1404740467019661e-02 -3.6645618105969930e+00
1.9299139483749997e+14 1.1316042123198070e-02 -3.4283016212774919e+00
1.9361596245833331e+14 1.0504934879501285e-02 -3.6071434667084059e+00
1.9424053007916666e+14 9.3369707165063473e-03 -3.5854158397847113e+00
1.9486509769999997e+14 5.4021095657312565e-03 -3.9998727248932400e+00
1.9548966532083331e+14 1.2786441479243188e-02 -4.2830311495909354e+00
1.9611423294166666e+14 8.5065656646355868e-03 -3.7004632192445235e+00
1.9673880056250000e+14 8.4491376136983445e-03 -4.4133785778373289e+00
1.9736336818333331e+14 5.2832374286627395e-03 -4.5073796476289010e+00
1.9798793580416666e+14 1.1234816792443677e-02 -4.9357641296406065e+00
1.9861250342500000e+14 1.1449993703230753e-02 -4.8185225959990206e+00
1.9923707104583331e+14 1.1085297128250194e-02 -4.9126615978476273e+00
1.9986163866666666e+14 1.7844760878839214e-02 -5.1223544385927013e+00
("port upper 1","mode 1",1,"port upper 2",1,"transmission")
(21, 3)
1.8737028624999997e+14 4.9751214356087753e-01 -3.4795034053605500e-01
1.8799485387083331e+14 5.2164059266610940e-01 1.5160154361465803e+00
1.8861942149166662e+14 5.4661065787825636e-01 3.3944861526186259e+00
1.8924398911249997e+14 5.7229192308919352e-01 5.2876505328472545e+00
1.8986855673333331e+14 5.9835976767218102e-01 7.1953294935933449e+00
1.9049312435416662e+14 6.2487205971048554e-01 9.1176380183988481e+00
1.9111769197499997e+14 6.5148298663230342e-01 1.1054616554525955e+01
1.9174225959583331e+14 6.7822186298423581e-01 1.3006250558156326e+01
1.9236682721666666e+14 7.0469328640895790e-01 1.4972791921122010e+01
1.9299139483749997e+14 7.3072579105356184e-01 1.6953957611082942e+01
1.9361596245833331e+14 7.5623704802730907e-01 1.8949933086245228e+01
1.9424053007916666e+14 7.8104094171189442e-01 2.0960570920164272e+01
1.9486509769999997e+14 8.0518358440221294e-01 2.2985810343398519e+01
1.9548966532083331e+14 8.2841538928695735e-01 2.5025486655951131e+01
1.9611423294166666e+14 8.5064119220609102e-01 2.7079274614822083e+01
1.9673880056250000e+14 8.7160445327033864e-01 2.9147144754272379e+01
1.9736336818333331e+14 8.9095201162144988e-01 3.1228904071117402e+01
1.9798793580416666e+14 9.0853850680946335e-01 3.3324526891190750e+01
1.9861250342500000e+14 9.2411406024082099e-01 3.5434004521734970e+01
1.9923707104583331e+14 9.3773560149419377e-01 3.7557270650122348e+01
1.9986163866666666e+14 9.4937628981738831e-01 3.9694244029390347e+01
("port upper 1","mode 1",1,"port lower 2",1,"transmission")
(21, 3)
1.8737028624999997e+14 7.9027230357350331e-01 -1.9298248236907249e+00
1.8799485387083331e+14 7.8118681587891547e-01 -3.6796523457313135e-01
1.8861942149166662e+14 7.7021249811909542e-01 1.2083180179838007e+00
1.8924398911249997e+14 7.5711280574218820e-01 2.7990622661980367e+00
1.8986855673333331e+14 7.4182737453397229e-01 4.4039483729013673e+00
1.9049312435416662e+14 7.2446237143759884e-01 6.0230853023988074e+00
1.9111769197499997e+14 7.0485110088192837e-01 7.6565446715865102e+00
1.9174225959583331e+14 6.8309611865933362e-01 9.3040928801010647e+00
1.9236682721666666e+14 6.5937867486676427e-01 1.0965802730624082e+01
1.9299139483749997e+14 6.3369025980923455e-01 1.2641491274848923e+01
1.9361596245833331e+14 6.0615142620165197e-01 1.4330808030078499e+01
1.9424053007916666e+14 5.7675873843338410e-01 1.6033611058264491e+01
1.9486509769999997e+14 5.4546305847194843e-01 1.7749658849685744e+01
1.9548966532083331e+14 5.1234542061713240e-01 1.9478898954234086e+01
1.9611423294166666e+14 4.7748529276492091e-01 2.1221308946101900e+01
1.9673880056250000e+14 4.4105688713734725e-01 2.2976682060491797e+01
1.9736336818333331e+14 4.0319730240325413e-01 2.4744833641324242e+01
1.9798793580416666e+14 3.6397518826196346e-01 2.6525476808105601e+01
1.9861250342500000e+14 3.2351203904093101e-01 2.8318502421301957e+01
1.9923707104583331e+14 2.8195736379781033e-01 3.0123960066842233e+01
1.9986163866666666e+14 2.3953957972049436e-01 3.1941726004621934e+01
("port upper 1","mode 1",1,"port lower 1",1,"transmission")
(21, 3)
1.8737028624999997e+14 8.7856564593646934e-04 -1.7771300769357268e+00
1.8799485387083331e+14 1.4958430148327062e-03 3.9790730655494749e-01
1.8861942149166662e+14 2.0652287734002849e-03 2.2713031186200410e+00
1.8924398911249997e+14 2.0354831215124284e-03 4.0633113737234634e+00
1.8986855673333331e+14 1.3134676503325441e-03 5.9792450411391158e+00
1.9049312435416662e+14 6.5714989772427165e-04 8.9241816381611727e+00
1.9111769197499997e+14 1.5085730482391950e-03 1.1582006907661977e+01
1.9174225959583331e+14 2.1757717258975382e-03 1.3463400138795354e+01
1.9236682721666666e+14 2.1151913906366352e-03 1.5287993297208700e+01
1.9299139483749997e+14 1.5014668697998878e-03 1.7205531304379811e+01
1.9361596245833331e+14 6.9103742219116216e-04 1.9428290204286192e+01
1.9424053007916666e+14 6.6074024498854599e-04 1.6758936556482112e+01
1.9486509769999997e+14 1.5845753439768012e-03 1.8880664419640333e+01
1.9548966532083331e+14 2.0072723204982586e-03 2.0595477789187601e+01
1.9611423294166666e+14 1.5780430918773355e-03 2.2249704439703294e+01
1.9673880056250000e+14 6.3935113471306560e-04 2.4015182897510574e+01
1.9736336818333331e+14 2.1779031246002344e-04 2.2049096818841413e+01
1.9798793580416666e+14 7.4417132722764013e-04 2.4380089610251392e+01
1.9861250342500000e+14 1.2412234661786951e-03 2.6296529273191112e+01
1.9923707104583331e+14 1.4296988041543595e-03 2.7942196515978630e+01
1.9986163866666666e+14 1.0296166386522562e-03 2.9396893758865470e+01
("port upper 2","mode 1",1,"port upper 1",1,"transmission")
(21, 3)
1.8737028624999997e+14 4.9751213573101150e-01 -3.4795012756865568e-01
1.8799485387083331e+14 5.2164053996479165e-01 1.5160156294710518e+00
1.8861942149166662e+14 5.4661058958230824e-01 3.3944862999520149e+00
1.8924398911249997e+14 5.7229184546398970e-01 5.2876506003977228e+00
1.8986855673333331e+14 5.9835970482588308e-01 7.1953295107682056e+00
1.9049312435416662e+14 6.2487206510479099e-01 9.1176379983745051e+00
1.9111769197499997e+14 6.5148297792703913e-01 1.1054616601099717e+01
1.9174225959583331e+14 6.7822190405872018e-01 1.3006250560382469e+01
1.9236682721666666e+14 7.0469330089246185e-01 1.4972791991317145e+01
1.9299139483749997e+14 7.3072582691691346e-01 1.6953957675682549e+01
1.9361596245833331e+14 7.5623702597125786e-01 1.8949933153425306e+01
1.9424053007916666e+14 7.8104093415855058e-01 2.0960571007007815e+01
1.9486509769999997e+14 8.0518352905627477e-01 2.2985810319482866e+01
1.9548966532083331e+14 8.2841547180279906e-01 2.5025486715037580e+01
1.9611423294166666e+14 8.5064117327611477e-01 2.7079274706107629e+01
1.9673880056250000e+14 8.7160442546168782e-01 2.9147144837325985e+01
1.9736336818333331e+14 8.9095195295865881e-01 3.1228904085790923e+01
1.9798793580416666e+14 9.0853843699948122e-01 3.3324526911913708e+01
1.9861250342500000e+14 9.2411399599347188e-01 3.5434004485537457e+01
1.9923707104583331e+14 9.3773550348807422e-01 3.7557270613823221e+01
1.9986163866666666e+14 9.4937623811491834e-01 3.9694243957110317e+01
("port upper 2","mode 1",1,"port upper 2",1,"transmission")
(21, 3)
1.8737028624999997e+14 2.7482354012996923e-02 -3.0879423076805441e+00
1.8799485387083331e+14 2.2127424908751837e-02 -3.0985834036078699e+00
