["port lower 1","LEFT"]
["port lower 2","RIGHT"]
["port upper 1","LEFT"]
["port upper 2","RIGHT"]
("port upper 1","mode 1",1,"port upper 1",1,"transmission")
(21, 3)
1.8737028624999997e+14 2.7816199475428700e-02 -3.0898571360737850e+00
1.8799485387083331e+14 2.1610405266643221e-02 -3.0413615816681419e+00
1.8861942149166662e+14 1.7638919146159195e-02 -3.2747529421623414e+00
1.8924398911249997e+14 1.9091411363709031e-02 -3.5244762465321404e+00
1.8986855673333331e+14 2.4254642785469807e-02 -3.4860886218090092e+00
1.9049312435416662e+14 2.4514002644617526e-02 -3.2366340095560897e+00
1.9111769197499997e+14 2.0071043487630218e-02 -2.9989361615599410e+00
1.9174225959583331e+14 1.2067316410800865e-02 -2.9436425045497785e+00
1.9236682721666666e+14 9.3609756437998699e-03 -3.4420531460064194e+00
1.9299139483749997e+14 1.1285022433215774e-02 -3.6883396054237982e+00
1.9361596245833331e+14 1.2220557150284601e-02 -3.5118855268787135e+00
1.9424053007916666e+14 7.6686096306899636e-03 -3.5837505021517351e+00
1.9486509769999997e+14 8.1789079222742960e-03 -3.9598919770725840e+00
1.9548966532083331e+14 8.8944145897457954e-03 -4.2284915731016408e+00
1.9611423294166666e+14 1.0715221318104862e-02 -4.0025338783825859e+00
1.9673880056250000e+14 5.5796418109523380e-03 -4.2218547108881630e+00
1.9736336818333331e+14 8.3581887762125152e-03 -4.6337834897242001e+00
1.9798793580416666e+14 9.1524579493965016e-03 -4.9217941056014745e+00
1.9861250342500000e+14 1.2445973969300231e-02 -4.7722430161922835e+00
1.9923707104583331e+14 1.0762000174652304e-02 -5.0426822612596958e+00
1.9986163866666666e+14 1.7227920067794483e-02 -5.0047507593724747e+00
("port upper 1","mode 1",1,"port upper 2",1,"transmission")
(21, 3)
1.8737028624999997e+14 3.8291492791822185e-01 1.7319480374278677e+00
1.8799485387083331e+14 3.6206990953503587e-01 3.7336733198910159e+00
1.8861942149166662e+14 3.4151699452893036e-01 5.7659691391829400e+00
1.8924398911249997e+14 3.2200234971216884e-01 7.8308032623517851e+00
1.8986855673333331e+14 3.0454346213410433e-01 9.9298961913306183e+00
1.9049312435416662e+14 2.9036680887777816e-01 1.2064070792147673e+01
1.9111769197499997e+14 2.8080792732799287e-01 1.4232252517126531e+01
1.9174225959583331e+14 2.7709270868073171e-01 1.6430383139949726e+01
1.9236682721666666e+14 2.8015513112836926e-01 1.8651162113139367e+01
1.9299139483749997e+14 2.9036404553690665e-01 2.0885585788181793e+01
1.9361596245833331e+14 3.0741131469728006e-01 2.3125593646304107e+01
1.9424053007916666e+14 3.3038457758814838e-01 2.5366362942461908e+01
1.9486509769999997e+14 3.5808909496474772e-01 2.7606488174995885e+01
1.9548966532083331e+14 3.8940803649945932e-01 2.9846863496683881e+01
1.9611423294166666e+14 4.2346314608320673e-01 3.2089266543897672e+01
1.9673880056250000e+14 4.5954921510258795e-01 3.4335500415141198e+01
1.9736336818333331e+14 4.9697994889179975e-01 3.6587145053967014e+01
1.9798793580416666e+14 5.3505580326526037e-01 3.8845535821331389e+01
1.9861250342500000e+14 5.7313994708829441e-01 4.1112021313939650e+01
1.9923707104583331e+14 6.1067933101416605e-01 4.3387817860826381e+01
1.9986163866666666e+14 6.4734415558622116e-01 4.5674005944199052e+01
("port upper 1","mode 1",1,"port lower 2",1,"transmission")
(21, 3)
1.8737028624999997e+14 8.5620104951847920e-01 1.8880658797237682e+00
1.8799485387083331e+14 8.7110570203287163e-01 3.5591167941499520e+00
1.8861942149166662e+14 8.8446209515000662e-01 5.2461658102580557e+00
1.8924398911249997e+14 8.9602753080969710e-01 6.9485407723501158e+00
1.8986855673333331e+14 9.0622508413024216e-01 8.6665910677809386e+00
1.9049312435416662e+14 9.1430123587409018e-01 1.0400108677293936e+01
1.9111769197499997e+14 9.2062038984208794e-01 1.2148422759538535e+01
1.9174225959583331e+14 9.2488247551809677e-01 1.3911918427771667e+01
1.9236682721666666e+14 9.2663327555998631e-01 1.5690011391360891e+01
1.9299139483749997e+14 9.2598211799582908e-01 1.7482773862668065e+01
1.9361596245833331e+14 9.2255362121416740e-01 1.9290254207362182e+01
1.9424053007916666e+14 9.1636952793230930e-01 2.1112217913248887e+01
1.9486509769999997e+14 9.0745939339637083e-01 2.2948577814906368e+01
1.9548966532083331e+14 8.9577683060241864e-01 2.4799134447786326e+01
1.9611423294166666e+14 8.8127072701080877e-01 2.6663663917550412e+01
1.9673880056250000e+14 8.6396981709298604e-01 2.8542016832799977e+01
1.9736336818333331e+14 8.4385991770931701e-01 3.0434032596415630e+01
1.9798793580416666e+14 8.2099953315543284e-01 3.2339407168725693e+01
1.9861250342500000e+14 7.9538716601385584e-01 3.4257907381963008e+01
1.9923707104583331e+14 7.6699881894438193e-01 3.6189333281009951e+01
1.9986163866666666e+14 7.3590636990017022e-01 3.8133646259980857e+01
("port upper 1","mode 1",1,"port lower 1",1,"transmission")
(21, 3)
1.8737028624999997e+14 8.6695010218288955e-04 1.7187639934690058e+00
1.8799485387083331e+14 4.2399267653367564e-04 -7.2291189128191002e-01
1.8861942149166662e+14 1.3031534389191864e-03 1.9611408418250316e+00
1.8924398911249997e+14 1.3062363897326803e-03 3.9626182407758881e+00
1.8986855673333331e+14 1.6003644002017599e-04 5.7122799937038113e+00
1.9049312435416662e+14 1.2923441116178892e-03 4.7706367239333929e+00
1.9111769197499997e+14 1.8928075867950100e-03 6.7357639094481128e+00
1.9174225959583331e+14 1.1631436194724492e-03 8.9020506220932525e+00
1.9236682721666666e+14 7.5488109956773318e-04 6.4978743634621008e+00
1.9299139483749997e+14 1.8749033717860347e-03 9.0502764006031455e+00
1.9361596245833331e+14 2.2424836814723464e-03 1.1235893135728450e+01
1.9424053007916666e+14 1.6111297758755248e-03 1.3402346817419751e+01
1.9486509769999997e+14 4.8597077927097480e-04 1.0468652911613836e+01
1.9548966532083331e+14 1.7440420329109549e-03 1.3511430644902790e+01
1.9611423294166666e+14 2.1606567763340703e-03 1.5465778186827531e+01
1.9673880056250000e+14 1.3390582891563358e-03 1.7468883481913544e+01
1.9736336818333331e+14 3.8714707471333281e-04 2.0319046559112770e+01
1.9798793580416666e+14 7.3456924246256188e-04 1.7712092199974954e+01
1.9861250342500000e+14 1.4008527048027200e-03 1.9931549534272090e+01
1.9923707104583331e+14 1.6095001757171301e-03 2.1763371245635689e+01
1.9986163866666666e+14 9.4503760457786989e-04 2.3445572487994767e+01
("port upper 2","mode 1",1,"port upper 1",1,"transmission")
(21, 3)
1.8737028624999997e+14 3.8291479212936308e-01 1.7319480138759173e+00
1.8799485387083331e+14 3.6206983649356822e-01 3.7336732280711158e+00
1.8861942149166662e+14 3.4151697778711215e-01 5.7659691157345625e+00
1.8924398911249997e+14 3.2200237281180866e-01 7.8308033794471470e+00
1.8986855673333331e+14 3.0454351703305699e-01 9.9298964216697403e+00
1.9049312435416662e+14 2.9036688055833981e-01 1.2064071285400427e+01
1.9111769197499997e+14 2.8080793860923153e-01 1.4232253060963689e+01
1.9174225959583331e+14 2.7709270616227394e-01 1.6430383567094594e+01
1.9236682721666666e+14 2.8015510947726585e-01 1.8651162423066140e+01
1.9299139483749997e+14 2.9036401705965170e-01 2.0885586034203776e+01
1.9361596245833331e+14 3.0741125972570327e-01 2.3125593827647236e+01
1.9424053007916666e+14 3.3038450871787789e-01 2.5366363128243353e+01
1.9486509769999997e+14 3.5808902089501016e-01 2.7606488247922655e+01
1.9548966532083331e+14 3.8940805116081512e-01 2.9846863741778606e+01
1.9611423294166666e+14 4.2346309737118010e-01 3.2089266921883365e+01
1.9673880056250000e+14 4.5954920901718915e-01 3.4335500672101013e+01
1.9736336818333331e+14 4.9697997433233010e-01 3.6587145303351889e+01
1.9798793580416666e+14 5.3505589394501607e-01 3.8845536032214071e+01
1.9861250342500000e+14 5.7314004835059906e-01 4.1112021545217864e+01
1.9923707104583331e+14 6.1067947215652507e-01 4.3387818092193903e+01
1.9986163866666666e+14 6.4734427298831798e-01 4.5674006214477984e+01
("port upper 2","mode 1",1,"port upper 2",1,"transmission")
(21, 3)
1.8737028624999997e+14 2.7816162958728720e-02 -3.0898673154014613e+00
1.8799485387083331e+14 2.1610541430096959e-02 -3.0413720097750838e+00
1.8861942149166662e+14 1.7638933723355506e-02 -3.2747580515794326e+00
