["port lower 1","LEFT"]
["port lower 2","RIGHT"]
["port upper 1","LEFT"]
["port upper 2","RIGHT"]
("port upper 1","mode 1",1,"port upper 1",1,"transmission")
(21, 3)
1.8737028624999997e+14 2.7108565771228620e-02 -3.1310142375816317e+00
1.8799485387083331e+14 2.2654549944930841e-02 -3.0995864071055936e+00
1.8861942149166662e+14 1.8596476725070196e-02 -3.2539084065351851e+00
1.8924398911249997e+14 1.9774649157312977e-02 -3.4599127493459338e+00
1.8986855673333331e+14 2.2701198833084690e-02 -3.4314104650029646e+00
1.9049312435416662e+14 2.2969568432947143e-02 -3.2692261472253592e+00
1.9111769197499997e+14 1.9586540829775474e-02 -3.0803260660940648e+00
1.9174225959583331e+14 1.3530888645248545e-02 -3.0233477759824505e+00
1.9236682721666666e+14 1.0138737370439379e-02 -3.3541623057046661e+00
1.9299139483749997e+14 1.1200472928265615e-02 -3.5280076534928426e+00
1.9361596245833331e+14 9.8499463737916869e-03 -3.4762007278693656e+00
1.9424053007916666e+14 7.2498434181484991e-03 -3.7688225649076474e+00
1.9486509769999997e+14 8.9746766197887802e-03 -4.1581273590945704e+00
1.9548966532083331e+14 1.1183529822794523e-02 -4.0980250386262398e+00
1.9611423294166666e+14 1.0213514382457862e-02 -3.9081002069045154e+00
1.9673880056250000e+14 6.0674203295118020e-03 -3.9706899070863768e+00
1.9736336818333331e+14 6.3216469249032280e-03 -4.8660648966479254e+00
1.9798793580416666e+14 1.0540957792574124e-02 -4.9050064145545491e+00
1.9861250342500000e+14 1.1140147584240766e-02 -4.8424310061687308e+00
1.9923707104583331e+14 1.2457879772729427e-02 -5.0496705184009816e+00
1.9986163866666666e+14 1.7227460206311072e-02 -5.0260778039058680e+00
("port upper 1","mode 1",1,"port upper 2",1,"transmission")
(21, 3)
1.8737028624999997e+14 4.6165360550881102e-01 1.9544030127041285e+00
1.8799485387083331e+14 4.4949467635944901e-01 3.4660032526772881e+00
1.8861942149166662e+14 4.3659661067917432e-01 4.9937432444300995e+00
1.8924398911249997e+14 4.2302199387104844e-01 6.5377716115514737e+00
1.8986855673333331e+14 4.0887108627111091e-01 8.0982552470420259e+00
1.9049312435416662e+14 3.9424941563517718e-01 9.6754501299836466e+00
1.9111769197499997e+14 3.7925362121397643e-01 1.1269635568967386e+01
1.9174225959583331e+14 3.6397358759125653e-01 1.2881113478817374e+01
1.9236682721666666e+14 3.4849764295302921e-01 1.4510164579696671e+01
1.9299139483749997e+14 3.3297139796369707e-01 1.6157083194411975e+01
1.9361596245833331e+14 3.1760080104435479e-01 1.7822368177156367e+01
1.9424053007916666e+14 3.0260326160513590e-01 1.9506677850789398e+01
1.9486509769999997e+14 2.8821915874854415e-01 2.1210613053152631e+01
1.9548966532083331e+14 2.7472578933363684e-01 2.2934621729387064e+01
1.9611423294166666e+14 2.6241225618192349e-01 2.4678945386708918e+01
1.9673880056250000e+14 2.5155092741071661e-01 2.6443561285266941e+01
1.9736336818333331e+14 2.4238028668929737e-01 2.8228052763620060e+01
1.9798793580416666e+14 2.3511898807263928e-01 3.0031436294441363e+01
1.9861250342500000e+14 2.2996534234293067e-01 3.1852186332988708e+01
1.9923707104583331e+14 2.2705481481488446e-01 3.3688367805189394e+01
1.9986163866666666e+14 2.2644978845774988e-01 3.5537740655670120e+01
("port upper 1","mode 1",1,"port lower 2",1,"transmission")
(21, 3)
1.8737028624999997e+14 8.1506706456456157e-01 2.3209492300232175e+00
1.8799485387083331e+14 8.2783953603146931e-01 3.5535069709888867e+00
1.8861942149166662e+14 8.4007662378800918e-01 4.7979389393620879e+00
1.8924398911249997e+14 8.5184186582951005e-01 6.0537902150271847e+00
1.8986855673333331e+14 8.6317721339973530e-01 7.3211080252804299e+00
1.9049312435416662e+14 8.7398538732237385e-01 8.5997159828017313e+00
1.9111769197499997e+14 8.8430470146316009e-01 9.8897205045714554e+00
1.9174225959583331e+14 8.9380598343249629e-01 1.1191031934443330e+01
1.9236682721666666e+14 9.0268291593125838e-01 1.2503283765854247e+01
1.9299139483749997e+14 9.1105871553961359e-01 1.3826744616235386e+01
1.9361596245833331e+14 9.1868145819045166e-01 1.5161212648287222e+01
1.9424053007916666e+14 9.2574161538391719e-01 1.6506445717419695e+01
1.9486509769999997e+14 9.3211679479263543e-01 1.7862468256524576e+01
1.9548966532083331e+14 9.3769492631208540e-01 1.9228931233843678e+01
1.9611423294166666e+14 9.4256081078655973e-01 2.0605770907281062e+01
1.9673880056250000e+14 9.4658361054857099e-01 2.1992972014114471e+01
1.9736336818333331e+14 9.4974722114395493e-01 2.3390453153801925e+01
1.9798793580416666e+14 9.5202837777569682e-01 2.4798134331897913e+01
1.9861250342500000e+14 9.5354451586628919e-01 2.6215826893331300e+01
1.9923707104583331e+14 9.5437145393298550e-01 2.7643453122711055e+01
1.9986163866666666e+14 9.5448918834838603e-01 2.9080750500906387e+01
("port upper 1","mode 1",1,"port lower 1",1,"transmission")
(21, 3)
1.8737028624999997e+14 1.5892199412958351e-03 2.5378904702486458e+00
1.8799485387083331e+14 1.3447370048735073e-03 4.8213984720771403e+00
1.8861942149166662e+14 1.4582049160842422e-03 7.1096296719400858e+00
1.8924398911249997e+14 1.7064462776102459e-03 8.9838056613559765e+00
1.8986855673333331e+14 1.7379487140595786e-03 1.0555253654436818e+01
1.9049312435416662e+14 1.6407120477304469e-03 1.2000590584858388e+01
1.9111769197499997e+14 1.3870426693715424e-03 1.3504080192885707e+01
1.9174225959583331e+14 8.2192308840824384e-04 1.5277285640743431e+01
1.9236682721666666e+14 4.5297168882844576e-04 1.8365249896198485e+01
1.9299139483749997e+14 1.0778117914959503e-03 2.0885540321272025e+01
1.9361596245833331e+14 1.5799196397389965e-03 2.2838314183066515e+01
1.9424053007916666e+14 1.7349499932856761e-03 2.4646552636391096e+01
1.9486509769999997e+14 1.3308242794625158e-03 2.6190859322472672e+01
1.9548966532083331e+14 7.8235790548824647e-04 2.6854331627029573e+01
1.9611423294166666e+14 1.4324329123141476e-03 2.7567307434512557e+01
1.9673880056250000e+14 1.8956880184253194e-03 2.9135307898733753e+01
1.9736336818333331e+14 1.7885339765142019e-03 3.1010182949956782e+01
1.9798793580416666e+14 1.4333736464947253e-03 3.3002467091826304e+01
1.9861250342500000e+14 6.8980783241695575e-04 3.4991449564683620e+01
1.9923707104583331e+14 4.6479210105467890e-04 3.2955123056505805e+01
1.9986163866666666e+14 1.1460554767084036e-03 3.4944357927350183e+01
("port upper 2","mode 1",1,"port upper 1",1,"transmission")
(21, 3)
1.8737028624999997e+14 4.6165361860400145e-01 1.9544031858201507e+00
1.8799485387083331e+14 4.4949469196910902e-01 3.4660034593544986e+00
1.8861942149166662e+14 4.3659659927124966e-01 4.9937434770607725e+00
1.8924398911249997e+14 4.2302197301354427e-01 6.5377717913323199e+00
1.8986855673333331e+14 4.0887108362259500e-01 8.0982554619470282e+00
1.9049312435416662e+14 3.9424937209429944e-01 9.6754504202623508e+00
1.9111769197499997e+14 3.7925353033653325e-01 1.1269635741007704e+01
1.9174225959583331e+14 3.6397352168400671e-01 1.2881113501592813e+01
1.9236682721666666e+14 3.4849761178060140e-01 1.4510164580869160e+01
1.9299139483749997e+14 3.3297138221245359e-01 1.6157083206265519e+01
1.9361596245833331e+14 3.1760078939856706e-01 1.7822368215491895e+01
1.9424053007916666e+14 3.0260324445044928e-01 1.9506677877106739e+01
1.9486509769999997e+14 2.8821915802265130e-01 2.1210613078887725e+01
1.9548966532083331e+14 2.7472578450091950e-01 2.2934621898448544e+01
1.9611423294166666e+14 2.6241219588535647e-01 2.4678945610479690e+01
1.9673880056250000e+14 2.5155083617222096e-01 2.6443561381650117e+01
1.9736336818333331e+14 2.4238019211178810e-01 2.8228052797783302e+01
1.9798793580416666e+14 2.3511887375465018e-01 3.0031436277216422e+01
1.9861250342500000e+14 2.2996521851388882e-01 3.1852186193638399e+01
1.9923707104583331e+14 2.2705469440670481e-01 3.3688367591388982e+01
1.9986163866666666e+14 2.2644967146978126e-01 3.5537740385136374e+01
("port upper 2","mode 1",1,"port upper 2",1,"transmission")
(21, 3)
1.8737028624999997e+14 2.7108680089970999e-02 -3.1310180244638968e+00
1.8799485387083331e+14 2.2654571400049228e-02 -3.0995918575342891e+00
1.8861942149166662e+14 1.8596575147375106e-02 -3.2539151305840242e+00
