["port lower 1","LEFT"]
["port lower 2","RIGHT"]
["port upper 1","LEFT"]
["port upper 2","RIGHT"]
("port upper 1","mode 1",1,"port upper 1",1,"transmission")
(21, 3)
1.8737028624999997e+14 2.5826790503090846e-02 3.0361701791435740e+00
1.8799485387083331e+14 1.7787792394541032e-02 3.1484670061553963e+00
1.8861942149166662e+14 2.0177546352073673e-02 3.1967473909378326e+00
1.8924398911249997e+14 2.5307992580233401e-02 2.7480072385041225e+00
1.8986855673333331e+14 2.1054601819084973e-02 2.6615326568794333e+00
1.9049312435416662e+14 2.2218215883983285e-02 3.2339142566320467e+00
1.9111769197499997e+14 2.3238548885672915e-02 3.2432722711608171e+00
1.9174225959583331e+14 1.2148619092983546e-02 3.0184805722863968e+00
1.9236682721666666e+14 7.4785187678155767e-03 2.9125642054425218e+00
1.9299139483749997e+14 1.1547622853565444e-02 2.8298540162681354e+00
1.9361596245833331e+14 1.2333785613286604e-02 2.7426035116452776e+00
1.9424053007916666e+14 8.7253748049932623e-03 2.5723232501232283e+00
1.9486509769999997e+14 7.3824467386459517e-03 2.2413229102856054e+00
1.9548966532083331e+14 8.7767306595577729e-03 2.2761212232076269e+00
1.9611423294166666e+14 8.7699234662856462e-03 2.3607786376500184e+00
1.9673880056250000e+14 6.4603189486031965e-03 1.9299211832914878e+00
1.9736336818333331e+14 8.5562716277051715e-03 1.3348879193519048e+00
1.9798793580416666e+14 1.1153612282128475e-02 1.4077596270457509e+00
1.9861250342500000e+14 1.1610918371336414e-02 1.5748659640244336e+00
1.9923707104583331e+14 1.2693571455742708e-02 1.4258482152246674e+00
1.9986163866666666e+14 1.6373947741913943e-02 1.2624216461754296e+00
("port upper 1","mode 1",1,"port upper 2",1,"transmission")
(21, 3)
1.8737028624999997e+14 9.2325913547168947e-01 1.7811870907206135e+00
1.8799485387083331e+14 9.3222839897927612e-01 4.3915022232079179e+00
1.8861942149166662e+14 9.3649927114024689e-01 7.0262634561751582e+00
1.8924398911249997e+14 9.3573947851868378e-01 9.6855736746111276e+00
1.8986855673333331e+14 9.2955000662126075e-01 1.2368989828223727e+01
1.9049312435416662e+14 9.1714125028335691e-01 1.5076563566418876e+01
1.9111769197499997e+14 8.9830672035982206e-01 1.7808804852657364e+01
1.9174225959583331e+14 8.7295711984431656e-01 2.0565846215914519e+01
1.9236682721666666e+14 8.4073844529266173e-01 2.3347975266054149e+01
1.9299139483749997e+14 8.0166463877815108e-01 2.6155774923886256e+01
1.9361596245833331e+14 7.5602282209875837e-01 2.8989840775546831e+01
1.9424053007916666e+14 7.0406796782621672e-01 3.1851058720325870e+01
1.9486509769999997e+14 6.4611127703816340e-01 3.4741000951225942e+01
1.9548966532083331e+14 5.8276072921803124e-01 3.7662458335184709e+01
1.9611423294166666e+14 5.1513054694091831e-01 4.0620130736204693e+01
1.9673880056250000e+14 4.4495578121357765e-01 4.3621608511604748e+01
1.9736336818333331e+14 3.7483092238232779e-01 4.6679660696628076e+01
1.9798793580416666e+14 3.0908494560775712e-01 4.9816388257710216e+01
1.9861250342500000e+14 2.5568553978129582e-01 4.6781154189236375e+01
1.9923707104583331e+14 2.2757474318776477e-01 4.3872607146520842e+01
1.9986163866666666e+14 2.3605745042652859e-01 4.1020266059238693e+01
("port upper 1","mode 1",1,"port lower 2",1,"transmission")
(21, 3)
1.8737028624999997e+14 6.4487166900255577e-02 -3.4435292750021051e-01
1.8799485387083331e+14 4.5154736045188819e-03 1.8941063156812978e+00
1.8861942149166662e+14 5.8609860149755465e-02 1.2094629703372908e+00
1.8924398911249997e+14 1.2435415567761793e-01 3.5789347890180756e+00
1.8986855673333331e+14 1.9227316648656037e-01 5.9726356648836960e+00
1.9049312435416662e+14 2.6182705023202546e-01 8.3879691336337672e+00
1.9111769197499997e+14 3.3236669770362259e-01 1.0824356010587243e+01
1.9174225959583331e+14 4.0318670705467574e-01 1.3281292203292081e+01
1.9236682721666666e+14 4.7340518882947602e-01 1.5758551570216335e+01
1.9299139483749997e+14 5.4213056164960183e-01 1.8255949238580243e+01
1.9361596245833331e+14 6.0833052738341786e-01 2.0773463213012075e+01
1.9424053007916666e+14 6.7122822135025484e-01 2.3311105209852549e+01
1.9486509769999997e+14 7.3002062696550285e-01 2.5868436789249579e+01
1.9548966532083331e+14 7.8382662509739065e-01 2.8445081825484479e+01
1.9611423294166666e+14 8.3163374790161215e-01 3.1040667369429681e+01
1.9673880056250000e+14 8.7249647249294249e-01 3.3655211776103954e+01
1.9736336818333331e+14 9.0584970079863369e-01 3.6288524236430085e+01
1.9798793580416666e+14 9.3105117805111670e-01 3.8940237463411506e+01
1.9861250342500000e+14 9.4754096319091130e-01 4.1610049164915260e+01
1.9923707104583331e+14 9.5482673268201079e-01 4.4297680319862366e+01
1.9986163866666666e+14 9.5264037098413745e-01 4.7002916835864923e+01
("port upper 1","mode 1",1,"port lower 1",1,"transmission")
(21, 3)
1.8737028624999997e+14 1.2833600618351484e-03 -2.3926962425615908e-01
1.8799485387083331e+14 8.5616613242407355e-04 2.5776373766031004e+00
1.8861942149166662e+14 9.3437297230445802e-04 1.2884221361154025e+00
1.8924398911249997e+14 1.4501515257631090e-03 3.8320435481278814e+00
1.8986855673333331e+14 1.9071872686568742e-04 2.8869911092799549e+00
1.9049312435416662e+14 1.5528311664367294e-03 5.3489749964189963e+00
1.9111769197499997e+14 5.9573253760103299e-04 7.5114304226994353e+00
1.9174225959583331e+14 1.1695853132520962e-03 6.9951070324001217e+00
1.9236682721666666e+14 1.0852087501407211e-03 9.2241493543169941e+00
1.9299139483749997e+14 4.5371538115731425e-04 8.9473641081254360e+00
1.9361596245833331e+14 1.2312793085171862e-03 1.1085677480540788e+01
1.9424053007916666e+14 4.9497156510496952e-04 1.2796739198177487e+01
1.9486509769999997e+14 1.1841677451456150e-03 1.3037421660281552e+01
1.9548966532083331e+14 1.0212080969581095e-03 1.4775744994165052e+01
1.9611423294166666e+14 8.7025302014948069e-04 1.5018160422524470e+01
1.9673880056250000e+14 1.0533835170733106e-03 1.6714526960050133e+01
1.9736336818333331e+14 3.6866333011536910e-04 1.7679396995839792e+01
1.9798793580416666e+14 8.8209707171921670e-04 1.8991632080635245e+01
1.9861250342500000e+14 7.4960406737898842e-04 2.0796882128014669e+01
1.9923707104583331e+14 8.7967692190417835e-04 2.1316889717548150e+01
1.9986163866666666e+14 1.0547024456535100e-03 2.2793483646787564e+01
("port upper 2","mode 1",1,"port upper 1",1,"transmission")
(21, 3)
1.8737028624999997e+14 9.2325920010937312e-01 1.7811872721089272e+00
1.8799485387083331e+14 9.3222846540554993e-01 4.3915024580419963e+00
1.8861942149166662e+14 9.3649924676094776e-01 7.0262637025671948e+00
1.8924398911249997e+14 9.3573941425244334e-01 9.6855737901401877e+00
1.8986855673333331e+14 9.2954998896052077e-01 1.2368989846909418e+01
1.9049312435416662e+14 9.1714129107626763e-01 1.5076563654379378e+01
1.9111769197499997e+14 8.9830665607171489e-01 1.7808804898017137e+01
1.9174225959583331e+14 8.7295713366545136e-01 2.0565846154400614e+01
1.9236682721666666e+14 8.4073846224237614e-01 2.3347975210859268e+01
1.9299139483749997e+14 8.0166465478636695e-01 2.6155774902143438e+01
1.9361596245833331e+14 7.5602284432826949e-01 2.8989840758943995e+01
1.9424053007916666e+14 7.0406800567196126e-01 3.1851058696250888e+01
1.9486509769999997e+14 6.4611126815482234e-01 3.4741000882957572e+01
1.9548966532083331e+14 5.8276081031454852e-01 3.7662458441372948e+01
1.9611423294166666e+14 5.1513047826431757e-01 4.0620130634911575e+01
1.9673880056250000e+14 4.4495575915955687e-01 4.3621608337480730e+01
1.9736336818333331e+14 3.7483092590703798e-01 4.6679660527722454e+01
1.9798793580416666e+14 3.0908496673130265e-01 4.9816388117742029e+01
1.9861250342500000e+14 2.5568559285605746e-01 4.6781154139585908e+01
1.9923707104583331e+14 2.2757485303703498e-01 4.3872607058668621e+01
1.9986163866666666e+14 2.3605757626462637e-01 4.1020265826221774e+01
("port upper 2","mode 1",1,"port upper 2",1,"transmission")
(21, 3)
1.8737028624999997e+14 2.5826893116937640e-02 3.0361649973246529e+00
1.8799485387083331e+14 1.7787817628199951e-02 3.1484559705036239e+00
1.8861942149166662e+14 2.0177792011461741e-02 3.1967363237874169e+00
