wavelength(nm), Y
1572.93, -52.9637
1572.83, -52.7986
1572.73, -52.6366
1572.63, -52.4776
1572.52, -52.3214
1572.42, -52.168
1572.32, -52.0172
1572.21, -51.869
1572.11, -51.7233
1572.01, -51.58
1571.91, -51.4391
1571.8, -51.3003
1571.7, -51.1638
1571.6, -51.0294
1571.49, -50.897
1571.39, -50.7666
1571.29, -50.6381
1571.19, -50.5115
1571.08, -50.3868
1570.98, -50.2638
1570.88, -50.1425
1570.77, -50.0229
1570.67, -49.9049
1570.57, -49.7885
1570.47, -49.6736
1570.36, -49.5602
1570.26, -49.4483
1570.16, -49.3378
1570.06, -49.2287
1569.95, -49.121
1569.85, -49.0145
1569.75, -48.9094
1569.65, -48.8055
1569.54, -48.7029
1569.44, -48.6014
1569.34, -48.5011
1569.24, -48.402
1569.13, -48.304
1569.03, -48.2071
1568.93, -48.1112
1568.83, -48.0164
1568.72, -47.9226
1568.62, -47.8293
1568.52, -47.7286
1568.42, -47.6291
1568.31, -47.5307
1568.21, -47.4335
1568.11, -47.3373
1568.01, -47.2421
1567.9, -47.148
1567.8, -47.0549
1567.7, -46.9628
1567.6, -46.8717
1567.5, -46.7815
1567.39, -46.6922
1567.29, -46.6038
1567.19, -46.5163
1567.09, -46.4297
1566.98, -46.344
1566.88, -46.2591
1566.78, -46.175
1566.68, -46.0917
1566.58, -46.0092
1566.47, -45.9275
1566.37, -45.8465
1566.27, -45.7663
1566.17, -45.6869
1566.06, -45.6081
1565.96, -45.5301
1565.86, -45.4527
1565.76, -45.3761
1565.66, -45.3001
1565.55, -45.2247
1565.45, -45.15
1565.35, -45.076
1565.25, -45.0026
1565.15, -44.9297
1565.04, -44.8575
1564.94, -44.7859
1564.84, -44.7149
1564.74, -44.6445
1564.64, -44.5746
1564.54, -44.5053
1564.43, -44.4365
1564.33, -44.3682
1564.23, -44.3005
1564.13, -44.2334
1564.03, -44.1667
1563.92, -44.1005
1563.82, -44.0349
1563.72, -43.9697
1563.62, -43.9051
1563.52, -43.8409
1563.42, -43.7808
1563.31, -43.7211
1563.21, -43.6618
1563.11, -43.603
1563.01, -43.5445
1562.91, -43.4864
1562.8, -43.4287
1562.7, -43.3714
1562.6, -43.3144
1562.5, -43.2579
1562.4, -43.2016
1562.3, -43.1458
1562.2, -43.0903
1562.09, -43.0352
1561.99, -42.9804
1561.89, -42.9259
1561.79, -42.8718
1561.69, -42.8181
1561.59, -42.7646
1561.48, -42.7115
1561.38, -42.6587
1561.28, -42.6062
1561.18, -42.5541
1561.08, -42.5022
1560.98, -42.4507
1560.88, -42.3995
1560.77, -42.3485
1560.67, -42.2979
1560.57, -42.2476
1560.47, -42.1975
1560.37, -42.1477
1560.27, -42.0982
1560.17, -42.049
1560.06, -42.0001
1559.96, -41.9515
1559.86, -41.9031
1559.76, -41.855
1559.66, -41.8071
1559.56, -41.7595
1559.46, -41.7122
1559.36, -41.6651
1559.25, -41.6183
1559.15, -41.5718
1559.05, -41.5254
1558.95, -41.4794
1558.85, -41.4335
1558.75, -41.388
1558.65, -41.3426
1558.55, -41.2975
1558.45, -41.2526
1558.34, -41.2266
1558.24, -41.2016
1558.14, -41.1765
1558.04, -41.1516
1557.94, -41.1267
1557.84, -41.1019
1557.74, -41.0772
1557.64, -41.0526
1557.54, -41.028
1557.44, -41.0034
1557.33, -40.979
1557.23, -40.9546
1557.13, -40.9303
1557.03, -40.9061
1556.93, -40.8819
1556.83, -40.8578
1556.73, -40.8337
1556.63, -40.8097
1556.53, -40.7858
1556.43, -40.762
1556.33, -40.7382
1556.22, -40.7145
1556.12, -40.6908
1556.02, -40.6673
1555.92, -40.6437
1555.82, -40.6203
1555.72, -40.5969
1555.62, -40.5735
1555.52, -40.5503
1555.42, -40.5271
1555.32, -40.5039
1555.22, -40.4808
1555.12, -40.4578
1555.02, -40.4349
1554.92, -40.4119
1554.81, -40.3891
1554.71, -40.3663
1554.61, -40.3436
1554.51, -40.3209
1554.41, -40.2983
1554.31, -40.2758
1554.21, -40.2533
1554.11, -40.2309
1554.01, -40.2085
1553.91, -40.1862
1553.81, -40.1639
1553.71, -40.1417
1553.61, -40.1196
1553.51, -40.0975
1553.41, -40.0755
1553.31, -40.0922
1553.21, -40.113
1553.11, -40.1338
1553.01, -40.1547
1552.91, -40.1756
1552.81, -40.1966
1552.7, -40.2176
1552.6, -40.2387
1552.5, -40.2598
1552.4, -40.281
1552.3, -40.3022
1552.2, -40.3235
1552.1, -40.3448
1552, -40.3662
1551.9, -40.3876
1551.8, -40.4091
1551.7, -40.4307
1551.6, -40.4523
1551.5, -40.4739
1551.4, -40.4957
1551.3, -40.5174
1551.2, -40.5392
1551.1, -40.5611
1551, -40.583
1550.9, -40.605
1550.8, -40.6271
1550.7, -40.6492
1550.6, -40.6713
1550.5, -40.6935
1550.4, -40.7158
1550.3, -40.7381
1550.2, -40.7605
1550.1, -40.7829
1550, -40.8054
1549.9, -40.828
1549.8, -40.8506
1549.7, -40.8733
1549.6, -40.896
1549.5, -40.9188
1549.4, -40.9416
1549.3, -40.9645
1549.2, -40.9875
1549.1, -41.0105
1549, -41.0336
1548.9, -41.0568
1548.8, -41.08
1548.7, -41.1033
1548.6, -41.1266
1548.5, -41.1549
1548.4, -41.1903
1548.3, -41.226
1548.2, -41.2603
1548.1, -41.2912
1548, -41.3223
1547.9, -41.3535
1547.8, -41.3848
1547.7, -41.4162
1547.6, -41.4477
1547.5, -41.4793
1547.4, -41.5111
1547.3, -41.5429
1547.21, -41.5749
1547.11, -41.607
1547.01, -41.6392
1546.91, -41.6716
1546.81, -41.704
1546.71, -41.7366
1546.61, -41.7693
1546.51, -41.8021
1546.41, -41.8351
1546.31, -41.8681
1546.21, -41.9013
1546.11, -41.9347
1546.01, -41.9681
1545.91, -42.0017
1545.81, -42.0354
1545.71, -42.0693
1545.61, -42.1032
1545.51, -42.1374
1545.41, -42.1716
1545.31, -42.206
1545.21, -42.2405
1545.12, -42.2752
1545.02, -42.31
1544.92, -42.3449
1544.82, -42.38
1544.72, -42.4152
1544.62, -42.4506
1544.52, -42.4861
1544.42, -42.5217
1544.32, -42.5575
1544.22, -42.5935
1544.12, -42.6296
1544.02, -42.6658
1543.92, -42.7022
1543.82, -42.7388
1543.73, -42.7755
1543.63, -42.8124
1543.53, -42.8494
1543.43, -42.8866
1543.33, -42.9111
1543.23, -42.9325
1543.13, -42.9539
1543.03, -42.9755
1542.93, -42.997
1542.83, -43.0186
1542.73, -43.0403
1542.64, -43.0621
1542.54, -43.0838
1542.44, -43.1057
1542.34, -43.1276
1542.24, -43.1495
1542.14, -43.1715
1542.04, -43.1936
1541.94, -43.2157
1541.84, -43.2379
1541.74, -43.2601
1541.65, -43.2824
1541.55, -43.3047
1541.45, -43.3271
1541.35, -43.3496
1541.25, -43.3721
1541.15, -43.3947
1541.05, -43.4173
1540.95, -43.44
1540.85, -43.4628
1540.76, -43.4856
1540.66, -43.5085
1540.56, -43.5314
1540.46, -43.5544
1540.36, -43.5775
1540.26, -43.6006
1540.16, -43.6238
1540.06, -43.647
1539.97, -43.6703
1539.87, -43.6937
1539.77, -43.7171
1539.67, -43.7406
1539.57, -43.7642
1539.47, -43.7878
1539.37, -43.8115
1539.27, -43.8352
1539.18, -43.859
1539.08, -43.8829
1538.98, -43.9069
1538.88, -43.9309
1538.78, -43.955
1538.68, -43.9791
1538.58, -44.0033
1538.49, -44.0276
1538.39, -44.0425
1538.29, -44.0542
1538.19, -44.0659
1538.09, -44.0777
1537.99, -44.0894
1537.9, -44.1012
1537.8, -44.113
1537.7, -44.1249
1537.6, -44.1367
1537.5, -44.1485
1537.4, -44.1604
1537.3, -44.1723
1537.21, -44.1842
1537.11, -44.1961
1537.01, -44.208
1536.91, -44.22
1536.81, -44.232
1536.71, -44.2439
1536.62, -44.2559
1536.52, -44.2679
1536.42, -44.28
1536.32, -44.292
1536.22, -44.3041
1536.13, -44.3162
1536.03, -44.3283
1535.93, -44.3404
1535.83, -44.3525
1535.73, -44.3647
1535.63, -44.3768
1535.54, -44.389
1535.44, -44.4012
1535.34, -44.4134
1535.24, -44.4257
1535.14, -44.4379
1535.05, -44.4502
1534.95, -44.4625
1534.85, -44.4748
1534.75, -44.4871
1534.65, -44.4994
1534.56, -44.5118
1534.46, -44.5242
1534.36, -44.5366
1534.26, -44.549
1534.16, -44.5614
1534.07, -44.5738
1533.97, -44.5863
1533.87, -44.5988
1533.77, -44.6113
1533.67, -44.6238
1533.58, -44.6363
1533.48, -44.6406
1533.38, -44.6412
1533.28, -44.6418
1533.18, -44.6424
1533.09, -44.643
1532.99, -44.6436
1532.89, -44.6442
1532.79, -44.6448
1532.7, -44.6454
1532.6, -44.646
1532.5, -44.6466
1532.4, -44.6472
1532.3, -44.6479
1532.21, -44.6485
1532.11, -44.6491
1532.01, -44.6497
1531.91, -44.6503
1531.82, -44.6509
1531.72, -44.6515
1531.62, -44.6521
1531.52, -44.6527
1531.43, -44.6533
1531.33, -44.6539
1531.23, -44.6545
1531.13, -44.6552
1531.03, -44.6558
1530.94, -44.6564
1530.84, -44.657
1530.74, -44.6576
1530.64, -44.6582
1530.55, -44.6588
1530.45, -44.6594
1530.35, -44.66
1530.25, -44.6606
1530.16, -44.6612
1530.06, -44.6619
1529.96, -44.6625
1529.87, -44.6631
1529.77, -44.6637
1529.67, -44.6643
1529.57, -44.6649
1529.48, -44.6655
1529.38, -44.6661
1529.28, -44.6667
1529.18, -44.6673
1529.09, -44.6679
1528.99, -44.6686
1528.89, -44.6692
1528.79, -44.6698
1528.7, -44.6704
1528.6, -44.666
1528.5, -44.6589
1528.41, -44.6518
1528.31, -44.6447
1528.21, -44.6376
1528.11, -44.6306
1528.02, -44.6235
1527.92, -44.6164
1527.82, -44.6094
1527.72, -44.6023
1527.63, -44.5953
1527.53, -44.5882
1527.43, -44.5812
1527.34, -44.5741
1527.24, -44.5671
1527.14, -44.5601
1527.05, -44.5531
1526.95, -44.5461
1526.85, -44.5391
1526.75, -44.5321
1526.66, -44.5251
1526.56, -44.5181
1526.46, -44.5111
1526.37, -44.5041
1526.27, -44.4972
1526.17, -44.4902
1526.08, -44.4832
1525.98, -44.4763
1525.88, -44.4693
1525.78, -44.4624
1525.69, -44.4555
1525.59, -44.4485
1525.49, -44.4416
1525.4, -44.4347
1525.3, -44.4278
1525.2, -44.4209
1525.11, -44.414
1525.01, -44.4071
1524.91, -44.4002
1524.82, -44.3933
1524.72, -44.3864
1524.62, -44.3795
1524.53, -44.3727
1524.43, -44.3658
1524.33, -44.3589
1524.24, -44.3521
1524.14, -44.3452
1524.04, -44.3384
1523.95, -44.3315
1523.85, -44.3247
1523.75, -44.335
1523.66, -44.3571
1523.56, -44.3793
1523.46, -44.4015
1523.37, -44.4237
1523.27, -44.446
1523.17, -44.4684
1523.08, -44.4908
1522.98, -44.5133
1522.88, -44.5359
1522.79, -44.5585
1522.69, -44.5811
1522.59, -44.6039
1522.5, -44.6266
1522.4, -44.6495
1522.3, -44.6724
1522.21, -44.6954
1522.11, -44.7184
1522.01, -44.7415
1521.92, -44.7646
1521.82, -44.7878
1521.73, -44.8111
1521.63, -44.8344
1521.53, -44.8578
1521.44, -44.8813
1521.34, -44.9048
1521.24, -44.9284
1521.15, -44.952
1521.05, -44.9758
1520.95, -44.9995
1520.86, -45.0234
1520.76, -45.0473
1520.67, -45.0713
1520.57, -45.0953
1520.47, -45.1194
1520.38, -45.1436
1520.28, -45.1678
1520.18, -45.1922
1520.09, -45.2165
1519.99, -45.241
1519.9, -45.2655
1519.8, -45.2901
1519.7, -45.3148
1519.61, -45.3395
1519.51, -45.3643
1519.42, -45.3892
1519.32, -45.4141
1519.22, -45.4391
1519.13, -45.4642
1519.03, -45.4894
1518.94, -45.5057
1518.84, -45.5146
1518.74, -45.5235
1518.65, -45.5324
1518.55, -45.5413
1518.46, -45.5503
1518.36, -45.5592
1518.26, -45.5681
1518.17, -45.5771
1518.07, -45.5861
1517.98, -45.595
1517.88, -45.604
1517.78, -45.613
1517.69, -45.622
1517.59, -45.631
1517.5, -45.64
1517.4, -45.6491
1517.3, -45.6581
1517.21, -45.6671
1517.11, -45.6762
1517.02, -45.6853
1516.92, -45.6943
1516.83, -45.7034
1516.73, -45.7125
1516.63, -45.7216
1516.54, -45.7307
1516.44, -45.7398
1516.35, -45.749
1516.25, -45.7581
1516.16, -45.7673
1516.06, -45.7764
1515.96, -45.7856
1515.87, -45.7948
1515.77, -45.804
1515.68, -45.8132
1515.58, -45.8224
1515.49, -45.8316
1515.39, -45.8408
1515.29, -45.8501
1515.2, -45.8593
1515.1, -45.8686
1515.01, -45.8779
1514.91, -45.8871
1514.82, -45.8964
1514.72, -45.9057
1514.63, -45.915
1514.53, -45.9243
1514.44, -45.9337
1514.34, -45.943
1514.24, -45.9524
1514.15, -45.9785
1514.05, -46.0222
1513.96, -46.0662
1513.86, -46.1104
1513.77, -46.1548
1513.67, -46.1995
1513.58, -46.2444
1513.48, -46.2895
1513.39, -46.3349
1513.29, -46.3805
1513.2, -46.4263
1513.1, -46.4724
1513, -46.5187
1512.91, -46.5653
1512.81, -46.6121
1512.72, -46.6592
1512.62, -46.7065
1512.53, -46.7541
1512.43, -46.802
1512.34, -46.8501
1512.24, -46.8985
1512.15, -46.9471
1512.05, -46.9961
1511.96, -47.0453
1511.86, -47.0948
1511.77, -47.1445
1511.67, -47.1946
1511.58, -47.245
1511.48, -47.2956
1511.39, -47.3465
1511.29, -47.3978
1511.2, -47.4493
1511.1, -47.5012
1511.01, -47.5534
1510.91, -47.6058
1510.82, -47.6586
1510.72, -47.7118
1510.63, -47.7652
1510.53, -47.819
1510.44, -47.8731
1510.34, -47.9276
1510.25, -47.9824
1510.15, -48.0375
1510.06, -48.093
1509.96, -48.1489
1509.87, -48.2051
1509.77, -48.2617
1509.68, -48.3186
1509.58, -48.376
1509.49, -48.4337
1509.39, -48.5058
1509.3, -48.5966
1509.2, -48.6885
1509.11, -48.7813
1509.01, -48.8751
1508.92, -48.9699
1508.82, -49.0658
1508.73, -49.1627
1508.63, -49.2608
1508.54, -49.3599
1508.44, -49.4602
1508.35, -49.5617
1508.26, -49.6644
1508.16, -49.7683
1508.07, -49.8735
1507.97, -49.9799
1507.88, -50.0877
1507.78, -50.1968
1507.69, -50.3073
1507.59, -50.4193
1507.5, -50.5327
1507.4, -50.6476
1507.31, -50.764
1507.21, -50.882
1507.12, -51.0017
1507.03, -51.123
1506.93, -51.2461
1506.84, -51.3709
1506.74, -51.4975
1506.65, -51.626
1506.55, -51.7564
1506.46, -51.8888
1506.36, -52.0233
1506.27, -52.1599
1506.18, -52.2987
1506.08, -52.4397
1505.99, -52.583
1505.89, -52.7288
1505.8, -52.877
1505.7, -53.0278
1505.61, -53.1813
1505.51, -53.3376
1505.42, -53.4967
1505.33, -53.6587
1505.23, -53.8239
1505.14, -53.9922
1505.04, -54.1639
1504.95, -54.3391
1504.85, -54.5178
1504.76, -54.7003
1504.67, -54.7706
1504.57, -54.6579
1504.48, -54.5467
1504.38, -54.4369
1504.29, -54.3285
1504.19, -54.2214
1504.1, -54.1156
1504.01, -54.0111
1503.91, -53.9078
1503.82, -53.8057
1503.72, -53.7049
1503.63, -53.6051
1503.54, -53.5066
1503.44, -53.4091
1503.35, -53.3127
1503.25, -53.2173
1503.16, -53.123
1503.07, -53.0297
1502.97, -52.9374
1502.88, -52.8461
1502.78, -52.7557
1502.69, -52.6663
1502.6, -52.5777
1502.5, -52.4901
1502.41, -52.4033
1502.31, -52.3174
1502.22, -52.2323
1502.13, -52.1481
1502.03, -52.0647
1501.94, -51.982
1501.84, -51.9002
1501.75, -51.8191
1501.66, -51.7387
1601.67, -1.71099
1601.56, -1.71099
1601.45, -1.71099
1601.35, -1.71099
1601.24, -1.71099
1601.13, -1.71099
1601.03, -1.71099
1600.92, -1.71099
1600.81, -1.71099
1600.71, -1.71099
1600.6, -1.71099
1600.49, -1.71099
1600.39, -1.71099
1600.28, -1.71099
1600.17, -1.71099
1600.07, -1.71099
1599.96, -1.71192
1599.85, -1.71441
1599.75, -1.71689
1599.64, -1.71938
1599.53, -1.72187
1599.43, -1.72435
1599.32, -1.72684
1599.21, -1.72933
1599.11, -1.73182
1599, -1.73431
1598.9, -1.73681
1598.79, -1.7393
1598.68, -1.74179
1598.58, -1.74428
1598.47, -1.74678
1598.36, -1.74927
1598.26, -1.75177
1598.15, -1.75427
1598.04, -1.75676
1597.94, -1.75926
1597.83, -1.76176
1597.73, -1.76426
1597.62, -1.76676
1597.51, -1.76926
1597.41, -1.77176
1597.3, -1.77427
1597.19, -1.77677
1597.09, -1.77927
1596.98, -1.78178
1596.88, -1.78428
1596.77, -1.78679
1596.66, -1.7893
1596.56, -1.7918
1596.45, -1.79431
1596.35, -1.79682
1596.24, -1.79933
1596.13, -1.80184
1596.03, -1.80435
1595.92, -1.80686
1595.82, -1.80938
1595.71, -1.81189
1595.6, -1.8144
1595.5, -1.81692
1595.39, -1.81943
1595.29, -1.82195
1595.18, -1.82447
1595.07, -1.82698
1594.97, -1.8295
1594.86, -1.83202
1594.76, -1.83454
1594.65, -1.83707
1594.54, -1.83962
1594.44, -1.84218
1594.33, -1.84473
1594.23, -1.84729
1594.12, -1.84984
1594.02, -1.8524
1593.91, -1.85495
1593.8, -1.85751
1593.7, -1.86007
1593.59, -1.86263
1593.49, -1.86519
1593.38, -1.86775
1593.28, -1.87031
1593.17, -1.87287
1593.06, -1.87543
1592.96, -1.878
1592.85, -1.88056
1592.75, -1.88313
1592.64, -1.88569
1592.54, -1.88826
1592.43, -1.89082
1592.33, -1.89339
1592.22, -1.89596
1592.11, -1.89853
1592.01, -1.9011
1591.9, -1.90367
1591.8, -1.90624
1591.69, -1.90882
1591.59, -1.91139
1591.48, -1.91396
1591.38, -1.91654
1591.27, -1.91911
1591.16, -1.92169
1591.06, -1.92427
1590.95, -1.92685
1590.85, -1.92942
1590.74, -1.932
1590.64, -1.93458
1590.53, -1.93716
1590.43, -1.93975
1590.32, -1.94233
1590.22, -1.94491
1590.11, -1.9475
1590.01, -1.95008
1589.9, -1.95267
1589.8, -1.95525
1589.69, -1.95784
1589.59, -1.96043
1589.48, -1.96302
1589.38, -1.96561
1589.27, -1.96822
1589.17, -1.97084
1589.06, -1.97345
1588.96, -1.97606
1588.85, -1.97868
1588.74, -1.9813
1588.64, -1.98391
1588.53, -1.98653
1588.43, -1.98915
1588.32, -1.99177
1588.22, -1.99439
1588.11, -1.99701
1588.01, -1.99963
1587.9, -2.00225
1587.8, -2.00488
1587.69, -2.0075
1587.59, -2.01013
1587.49, -2.01275
1587.38, -2.01538
1587.28, -2.01801
1587.17, -2.02063
1587.07, -2.02326
1586.96, -2.02589
1586.86, -2.02852
1586.75, -2.03115
1586.65, -2.03379
1586.54, -2.03642
1586.44, -2.03905
1586.33, -2.04169
1586.23, -2.04432
1586.12, -2.04696
1586.02, -2.0496
1585.91, -2.05223
1585.81, -2.05487
1585.7, -2.05751
1585.6, -2.06015
1585.49, -2.06279
1585.39, -2.06543
1585.29, -2.06808
1585.18, -2.07072
1585.08, -2.07336
1584.97, -2.07601
1584.87, -2.07865
1584.76, -2.0813
1584.66, -2.08395
1584.55, -2.0866
1584.45, -2.08925
1584.34, -2.0919
1584.24, -2.09455
1584.14, -2.0972
1584.03, -2.09987
1583.93, -2.10255
1583.82, -2.10522
1583.72, -2.1079
1583.61, -2.11057
1583.51, -2.11325
1583.4, -2.11593
1583.3, -2.11861
1583.2, -2.12129
1583.09, -2.12397
1582.99, -2.12665
1582.88, -2.12933
1582.78, -2.13201
1582.67, -2.1347
1582.57, -2.13738
1582.47, -2.14007
1582.36, -2.14275
1582.26, -2.14544
1582.15, -2.14813
1582.05, -2.15081
1581.95, -2.1535
1581.84, -2.15619
1581.74, -2.15889
1581.63, -2.16158
1581.53, -2.16427
1581.42, -2.16696
1581.32, -2.16966
1581.22, -2.17235
1581.11, -2.17505
1581.01, -2.17775
1580.9, -2.18044
1580.8, -2.18314
1580.7, -2.18584
1580.59, -2.18854
1580.49, -2.19124
1580.38, -2.19394
1580.28, -2.19665
1580.18, -2.19935
1580.07, -2.20206
1579.97, -2.20476
1579.86, -2.20747
1579.76, -2.21017
1579.66, -2.21288
1579.55, -2.21559
1579.45, -2.2183
1579.35, -2.22101
1579.24, -2.22372
1579.14, -2.22643
1579.03, -2.22915
1578.93, -2.23186
1578.83, -2.23458
1578.72, -2.2373
1578.62, -2.24003
1578.52, -2.24275
1578.41, -2.24548
1578.31, -2.2482
1578.2, -2.25093
1578.1, -2.25365
1578, -2.25638
1577.89, -2.25911
1577.79, -2.26184
1577.69, -2.26457
1577.58, -2.2673
1577.48, -2.27003
1577.38, -2.27277
1577.27, -2.2755
1577.17, -2.27824
1577.06, -2.28097
1576.96, -2.28371
1576.86, -2.28645
1576.75, -2.28919
1576.65, -2.29192
1576.55, -2.29466
1576.44, -2.29741
1576.34, -2.30015
1576.24, -2.30289
1576.13, -2.30563
1576.03, -2.30838
1575.93, -2.31112
1575.82, -2.31387
1575.72, -2.31662
1575.62, -2.31936
1575.51, -2.32211
1575.41, -2.32486
1575.31, -2.32761
1575.2, -2.33036
1575.1, -2.33312
1575, -2.33587
1574.89, -2.33862
1574.79, -2.34138
1574.69, -2.34413
1574.58, -2.34689
1574.48, -2.34965
1574.38, -2.35241
1574.27, -2.35517
1574.17, -2.35793
1574.07, -2.36069
1573.96, -2.36345
1573.86, -2.36621
1573.76, -2.36897
1573.66, -2.37174
1573.55, -2.3745
1573.45, -2.37726
1573.35, -2.38003
1573.24, -2.38279
1573.14, -2.38556
1573.04, -2.38833
1572.93, -2.3911
1572.83, -2.39387
1572.73, -2.39664
1572.63, -2.39941
1572.52, -2.40218
1572.42, -2.40495
1572.32, -2.40772
1572.21, -2.4105
1572.11, -2.41327
1572.01, -2.41605
1571.91, -2.41883
1571.8, -2.42161
1571.7, -2.42439
1571.6, -2.42717
1571.49, -2.42995
1571.39, -2.43273
1571.29, -2.43551
1571.19, -2.43829
1571.08, -2.44108
1570.98, -2.44386
1570.88, -2.44665
1570.77, -2.44944
1570.67, -2.45222
1570.57, -2.45501
1570.47, -2.4578
1570.36, -2.46059
1570.26, -2.46338
1570.16, -2.46618
1570.06, -2.46897
1569.95, -2.47176
1569.85, -2.47456
1569.75, -2.47736
1569.65, -2.48015
1569.54, -2.48295
1569.44, -2.48575
1569.34, -2.48855
1569.24, -2.49135
1569.13, -2.49415
1569.03, -2.49695
1568.93, -2.49976
1568.83, -2.50256
1568.72, -2.50537
1568.62, -2.50817
1568.52, -2.511
1568.42, -2.51383
1568.31, -2.51666
1568.21, -2.5195
1568.11, -2.52233
1568.01, -2.52517
1567.9, -2.528
1567.8, -2.53084
1567.7, -2.53367
1567.6, -2.53651
1567.5, -2.53935
1567.39, -2.54219
1567.29, -2.54503
1567.19, -2.54788
1567.09, -2.55072
1566.98, -2.55356
1566.88, -2.55641
1566.78, -2.55925
1566.68, -2.5621
1566.58, -2.56495
1566.47, -2.5678
1566.37, -2.57064
1566.27, -2.57349
1566.17, -2.57635
1566.06, -2.5792
1565.96, -2.58205
1565.86, -2.58491
1565.76, -2.58776
1565.66, -2.59062
1565.55, -2.59347
1565.45, -2.59633
1565.35, -2.59919
1565.25, -2.60205
1565.15, -2.60491
1565.04, -2.60777
1564.94, -2.61063
1564.84, -2.6135
1564.74, -2.61636
1564.64, -2.61923
1564.54, -2.62209
1564.43, -2.62496
1564.33, -2.62783
1564.23, -2.6307
1564.13, -2.63357
1564.03, -2.63644
1563.92, -2.63931
1563.82, -2.64219
1563.72, -2.64506
1563.62, -2.64793
1563.52, -2.65081
1563.42, -2.65368
1563.31, -2.65655
1563.21, -2.65943
1563.11, -2.6623
1563.01, -2.66518
1562.91, -2.66805
1562.8, -2.67093
1562.7, -2.67381
1562.6, -2.67668
1562.5, -2.67956
1562.4, -2.68244
1562.3, -2.68533
1562.2, -2.68821
1562.09, -2.69109
1561.99, -2.69398
1561.89, -2.69686
1561.79, -2.69975
1561.69, -2.70264
1561.59, -2.70552
1561.48, -2.70841
1561.38, -2.7113
1561.28, -2.7142
1561.18, -2.71709
1561.08, -2.71998
1560.98, -2.72288
1560.88, -2.72577
1560.77, -2.72867
1560.67, -2.73156
1560.57, -2.73446
1560.47, -2.73736
1560.37, -2.74026
1560.27, -2.74316
1560.17, -2.74606
1560.06, -2.74897
1559.96, -2.75187
1559.86, -2.75477
1559.76, -2.75768
1559.66, -2.76059
1559.56, -2.76349
1559.46, -2.7664
1559.36, -2.76931
1559.25, -2.77222
1559.15, -2.77513
1559.05, -2.77805
1558.95, -2.78096
1558.85, -2.78388
1558.75, -2.78679
1558.65, -2.78971
1558.55, -2.79262
1558.45, -2.79554
1558.34, -2.79844
1558.24, -2.80134
1558.14, -2.80424
1558.04, -2.80715
1557.94, -2.81005
1557.84, -2.81295
1557.74, -2.81586
1557.64, -2.81876
1557.54, -2.82167
1557.44, -2.82458
1557.33, -2.82749
1557.23, -2.8304
1557.13, -2.83331
1557.03, -2.83622
1556.93, -2.83913
1556.83, -2.84204
1556.73, -2.84496
1556.63, -2.84787
1556.53, -2.85079
1556.43, -2.85371
1556.33, -2.85663
1556.22, -2.85955
1556.12, -2.86247
1556.02, -2.86539
1555.92, -2.86831
1555.82, -2.87123
1555.72, -2.87416
1555.62, -2.87708
1555.52, -2.88001
1555.42, -2.88294
1555.32, -2.88587
1555.22, -2.88879
1555.12, -2.89172
1555.02, -2.89466
1554.92, -2.89759
1554.81, -2.90052
1554.71, -2.90346
1554.61, -2.90639
1554.51, -2.90933
1554.41, -2.91226
1554.31, -2.9152
1554.21, -2.91814
1554.11, -2.92108
1554.01, -2.92402
1553.91, -2.92697
1553.81, -2.92991
1553.71, -2.93285
1553.61, -2.9358
1553.51, -2.93874
1553.41, -2.94169
1553.31, -2.94462
1553.21, -2.94756
1553.11, -2.95049
1553.01, -2.95343
1552.91, -2.95636
1552.81, -2.9593
1552.7, -2.96224
1552.6, -2.96517
1552.5, -2.96811
1552.4, -2.97105
1552.3, -2.974
1552.2, -2.97694
1552.1, -2.97988
1552, -2.98283
1551.9, -2.98577
1551.8, -2.98872
1551.7, -2.99167
1551.6, -2.99462
1551.5, -2.99756
1551.4, -3.00052
1551.3, -3.00347
1551.2, -3.00642
1551.1, -3.00937
1551, -3.01233
1550.9, -3.01528
1550.8, -3.01824
1550.7, -3.0212
1550.6, -3.02416
1550.5, -3.02712
1550.4, -3.03008
1550.3, -3.03304
1550.2, -3.036
1550.1, -3.03896
1550, -3.04193
1549.9, -3.04489
1549.8, -3.04786
1549.7, -3.05083
1549.6, -3.0538
1549.5, -3.05677
1549.4, -3.05974
1549.3, -3.06271
1549.2, -3.06568
1549.1, -3.06866
1549, -3.07163
1548.9, -3.07461
1548.8, -3.07758
1548.7, -3.08056
1548.6, -3.08354
1548.5, -3.08652
1548.4, -3.08948
1548.3, -3.09245
1548.2, -3.09541
1548.1, -3.09836
1548, -3.10132
1547.9, -3.10427
1547.8, -3.10722
1547.7, -3.11017
1547.6, -3.11313
1547.5, -3.11609
1547.4, -3.11904
1547.3, -3.122
1547.21, -3.12496
1547.11, -3.12792
1547.01, -3.13088
1546.91, -3.13384
1546.81, -3.13681
1546.71, -3.13977
1546.61, -3.14274
1546.51, -3.1457
1546.41, -3.14867
1546.31, -3.15164
1546.21, -3.15461
1546.11, -3.15758
1546.01, -3.16055
1545.91, -3.16352
1545.81, -3.16649
1545.71, -3.16947
1545.61, -3.17244
1545.51, -3.17542
1545.41, -3.1784
1545.31, -3.18138
1545.21, -3.18436
1545.12, -3.18734
1545.02, -3.19032
1544.92, -3.1933
1544.82, -3.19628
1544.72, -3.19927
1544.62, -3.20225
1544.52, -3.20524
